reliability_score,financial_risk,geopolitical_risk,weather_risk,cyber_risk,component_capacity,lead_time_days,lead_time_std,supplier_id,region,component_count,downstream_product_count,downstream_factory_count,route_count,graph_degree,date,weather_signal,congestion_signal,demand_pressure,utilization,delay_rate_7d,onsets_30d,completed_duration_mean_90d,days_since_onset,disruption_risk,label_window_end,split
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-04,0.1628873204,0.4626327732,0.3795919626,0.6708163832,0.07142857143,0,5,78,1,2027-07-11,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-05,0.2122467826,0.4647460192,0.3805703569,0.6712566606,0.08571428571,0,5,79,1,2027-07-12,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-08,0.2195762793,0.4715796515,0.5416738124,0.7437532156,0.1714285714,1,3.5,2,0,2027-07-15,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-09,0.278165046,0.4404047861,0.5568524124,0.7505835856,0.1785714286,1,3.5,3,0,2027-07-16,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-10,0.2161186765,0.4819901838,0.6777632407,0.8049934583,0.1785714286,1,3.5,4,0,2027-07-17,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-11,0.3173365325,0.4921352644,0.681976059,0.8068892266,0.1785714286,1,3.5,5,0,2027-07-18,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-12,0.4114562954,0.4999809584,0.5665967943,0.7549685574,0.1785714286,1,3.5,6,0,2027-07-19,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-13,0.4119009991,0.5018875237,0.5135448923,0.7310952015,0.1357142857,1,3.5,7,0,2027-07-20,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-14,0.4007500711,0.481108906,0.4415283174,0.6986877428,0.1071428571,1,3.5,8,0,2027-07-21,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-15,0.4795662845,0.4438090142,0.3829793806,0.6723407213,0.1071428571,1,3.5,9,0,2027-07-22,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-16,0.4538293885,0.3010495887,0.4042833601,0.6819275121,0.1,1,3.5,10,0,2027-07-23,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-17,0.4861619007,0.3018195449,0.4393019906,0.6976858958,0.1,1,2,11,0,2027-07-24,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-18,0.5574414767,0.1889966438,0.4244224178,0.690990088,0.1071428571,1,2,12,0,2027-07-25,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-19,0.5914778046,0.07637954478,0.3672046607,0.6652420973,0.1071428571,1,2,13,0,2027-07-26,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-20,0.6019771401,0.02510032991,0.3109631941,0.6399334373,0.1214285714,1,2,14,0,2027-07-27,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-21,0.4201490574,0.0749388825,0.2233535911,0.600509116,0.1214285714,1,2,15,0,2027-07-28,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-22,0.3791712733,0.2320647457,0.2535929709,0.6141168369,0.1214285714,1,2,16,0,2027-07-29,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-23,0.4389028492,0.1837341804,0.1483385326,0.5667523397,0.1214285714,1,2,17,0,2027-07-30,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-24,0.5869976218,0.1578982076,0.2746938504,0.6236122327,0.1428571429,1,2,18,0,2027-07-31,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-25,0.4680390735,0.1897570332,0.2944104161,0.6324846873,0.1357142857,1,2,19,0,2027-08-01,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-26,0.5076229775,0.3307888444,0.1658670999,0.5746401949,0.1714285714,1,2,20,0,2027-08-02,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-27,0.5743902061,0.4201092667,0.06305511848,0.5283748033,0.1714285714,1,2,21,0,2027-08-03,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-28,0.4548873263,0.3711840436,0.1016126461,0.5457256907,0.1571428571,1,2,22,0,2027-08-04,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-29,0.4291852494,0.4060537302,0.2205255626,0.5992365032,0.1642857143,1,2,23,0,2027-08-05,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-30,0.4756221947,0.5204865424,0.2944531929,0.6325039368,0.1642857143,1,2,24,0,2027-08-06,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-07-31,0.4857704637,0.5400929222,0.4099081582,0.6844586712,0.1571428571,1,2,25,0,2027-08-07,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-01,0.5230699755,0.3528385661,0.4256996138,0.6915648262,0.1714285714,1,2,26,0,2027-08-08,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-02,0.3324367578,0.3703065459,0.5605194402,0.7522337481,0.1428571429,1,2,27,0,2027-08-09,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-03,0.3161526613,0.4650704327,0.4501783597,0.7025802619,0.15,1,2,28,0,2027-08-10,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-04,0.29283756,0.4257209008,0.4879167366,0.7195625315,0.15,1,2,29,0,2027-08-11,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-05,0.3989533161,0.4472866393,0.504128607,0.7268578731,0.15,0,2,30,0,2027-08-12,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-06,0.3040049243,0.4567931559,0.43030612,0.693637754,0.1571428571,0,2,31,0,2027-08-13,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-07,0.3874775919,0.3536046362,0.4309593598,0.6939317119,0.1714285714,0,2,32,0,2027-08-14,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-08,0.3225209773,0.3622156721,0.3887962776,0.6749583249,0.1642857143,0,2,33,0,2027-08-15,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-09,0.4135464796,0.4113352729,0.3782531504,0.6702139177,0.1714285714,0,2,34,0,2027-08-16,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-10,0.4401577311,0.5084379641,0.3250477334,0.64627148,0.1642857143,0,2,35,0,2027-08-17,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-11,0.4517660178,0.5163017888,0.4407645696,0.6983440563,0.1714285714,0,2,36,0,2027-08-18,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-12,0.4392491347,0.469009259,0.4230770205,0.6903846592,0.1428571429,0,2,37,0,2027-08-19,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-13,0.4068631449,0.4343596217,0.4915655336,0.7212044901,0.1357142857,0,2,38,0,2027-08-20,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-14,0.4940620735,0.3718886056,0.4748032083,0.7136614437,0.1142857143,0,2,39,0,2027-08-21,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-15,0.3700006398,0.2989064378,0.4834636662,0.7175586498,0.1,0,2,40,0,2027-08-22,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-16,0.3958251975,0.4209179326,0.4024240677,0.6810908305,0.09285714286,0,2,41,0,2027-08-23,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-17,0.4021448872,0.4166464443,0.4772750527,0.7147737737,0.09285714286,0,2,42,0,2027-08-24,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-18,0.472630864,0.3621824893,0.5185809868,0.733361444,0.09285714286,0,2,43,0,2027-08-25,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-19,0.5575979327,0.5049769331,0.4183066491,0.6882379921,0.1,0,2,44,0,2027-08-26,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-20,0.4649610876,0.471040806,0.5305473027,0.7387462862,0.09285714286,0,2,45,0,2027-08-27,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-21,0.3976868516,0.279920182,0.5188045051,0.7334620273,0.09285714286,0,2,46,0,2027-08-28,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-22,0.4033413626,0.3386648194,0.4554213545,0.7049396095,0.1142857143,0,2,47,0,2027-08-29,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-23,0.3236009187,0.4455680689,0.4674295239,0.7103432858,0.1214285714,0,2,48,0,2027-08-30,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-24,0.310018083,0.5924805331,0.4622131258,0.7079959066,0.1285714286,0,2,49,0,2027-08-31,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-25,0.396375779,0.6010843789,0.467994075,0.7105973338,0.1214285714,0,2,50,0,2027-09-01,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-26,0.4621493406,0.5673129245,0.4392308475,0.6976538814,0.1428571429,0,2,51,0,2027-09-02,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-27,0.5061592771,0.5588542147,0.3333072867,0.649988279,0.1857142857,0,2,52,0,2027-09-03,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-28,0.3839864155,0.4700981567,0.3595893558,0.6618152101,0.1928571429,0,2,53,0,2027-09-04,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-29,0.2656991186,0.5596491,0.3221788739,0.6449804933,0.1928571429,0,2,54,0,2027-09-05,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-30,0.1840865391,0.5917858255,0.4132437711,0.685959697,0.2,0,2,55,0,2027-09-06,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-08-31,0.2079506076,0.5841573246,0.431811879,0.6943153456,0.1714285714,0,2,56,0,2027-09-07,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-01,0.3430624178,0.5215620623,0.3191852928,0.6436333818,0.1857142857,0,2,57,0,2027-09-08,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-02,0.392619476,0.5455358909,0.3587969064,0.6614586079,0.1714285714,0,2,58,0,2027-09-09,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-03,0.322554161,0.4270705045,0.3056232527,0.6375304637,0.1285714286,0,2,59,0,2027-09-10,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-04,0.2707397978,0.4606474604,0.2592964792,0.6166834157,0.1357142857,0,2,60,0,2027-09-11,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-05,0.2467869706,0.4476014781,0.2678231758,0.6205204291,0.1357142857,0,2,61,0,2027-09-12,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-06,0.243461482,0.4290708139,0.3020269209,0.6359121144,0.1,0,2,62,0,2027-09-13,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-07,0.287058797,0.485998751,0.3312052137,0.6490423462,0.1,0,2,63,0,2027-09-14,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-08,0.2416324411,0.4817907591,0.3986806636,0.6794062986,0.07857142857,0,2,64,0,2027-09-15,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-09,0.2790797261,0.4474149166,0.3595623114,0.6618030401,0.07857142857,0,2,65,0,2027-09-16,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-10,0.2570881988,0.4205956454,0.4142050512,0.686392273,0.08571428571,0,2,66,0,2027-09-17,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-11,0.2587714055,0.5593674786,0.4535641438,0.7041038647,0.05714285714,0,2,67,0,2027-09-18,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-12,0.2525176171,0.5690052442,0.4298139264,0.6934162669,0.06428571429,0,2,68,0,2027-09-19,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-13,0.1971210252,0.506891368,0.3521342069,0.6584603931,0.07857142857,0,2,69,0,2027-09-20,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-14,0.08477703631,0.4025917965,0.4523596119,0.7035618254,0.1071428571,0,2,70,0,2027-09-21,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-15,0.1413858556,0.3880896311,0.4503016844,0.702635758,0.1071428571,0,2,71,0,2027-09-22,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-16,0.2393267848,0.3998849785,0.2614382196,0.6176471988,0.1071428571,0,2,72,0,2027-09-23,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-17,0.2097542129,0.4440805802,0.221842697,0.5998292137,0.1,0,2,73,0,2027-09-24,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-18,0.1303112521,0.5842537945,0.1001125622,0.545050653,0.1142857143,0,2,74,0,2027-09-25,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-19,0.182030847,0.4579769578,0.09195991527,0.5413819619,0.09285714286,0,2,75,0,2027-09-26,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-20,0.1875040236,0.5162367447,0.09177710361,0.5412996966,0.09285714286,0,2,76,0,2027-09-27,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-21,0.2437847556,0.4103557756,0.2011447221,0.590515125,0.1,0,2,77,0,2027-09-28,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-22,0.3025613979,0.4870913323,0.2163903502,0.5973756576,0.1071428571,0,2,78,0,2027-09-29,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-23,0.3401322736,0.3726834781,0.1935569012,0.5871006055,0.1142857143,0,2,79,0,2027-09-30,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-24,0.2894661655,0.4276863306,0.2498639699,0.6124387864,0.1285714286,0,2,80,1,2027-10-01,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-25,0.1911005683,0.5412575479,0.2521445617,0.6134650528,0.1357142857,0,2,81,1,2027-10-02,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-26,0.2089263998,0.5732168414,0.2233267304,0.6004970287,0.1642857143,0,2,82,1,2027-10-03,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-27,0.1326533053,0.5945659715,0.1495476948,0.5672964627,0.1714285714,0,2,83,1,2027-10-04,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-28,0.2267121728,0.5477843342,0.2275359276,0.6023911674,0.1571428571,0,2,84,1,2027-10-05,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-29,0.2303220143,0.510438985,0.2474480761,0.6113516342,0.1642857143,0,2,85,1,2027-10-06,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-09-30,0.1821129443,0.5633302267,0.332036921,0.6494166144,0.15,0,2,86,1,2027-10-07,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-06,0.2491609318,0.7146490604,0.5302090694,0.7385940812,0.3928571429,1,5,5,1,2027-10-13,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-07,0.1914673382,0.6054409583,0.4540766535,0.7043344941,0.3928571429,1,5,6,1,2027-10-14,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-08,0.1382993443,0.5403555342,0.373579969,0.6681109861,0.3142857143,1,5,7,1,2027-10-15,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-09,0.3110447803,0.4719227356,0.2776576633,0.6249459485,0.25,1,5,8,1,2027-10-16,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-10,0.2055517749,0.4755042089,0.3706002547,0.6667701146,0.1857142857,1,5,9,1,2027-10-17,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-11,0.2082133607,0.5049064018,0.4150553891,0.6867749251,0.15,1,5,10,1,2027-10-18,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-16,0.3226732556,0.6562742299,0.4449011674,0.7002055253,0.35,2,4.5,4,1,2027-10-23,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-17,0.3412923249,0.8467509119,0.4569339069,0.7056202581,0.3571428571,2,4.5,5,1,2027-10-24,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-18,0.4155980151,0.792106559,0.3978363688,0.679026366,0.3857142857,2,4.5,6,1,2027-10-25,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-19,0.4880977003,0.724238565,0.3205673112,0.64425529,0.35,2,4.5,7,1,2027-10-26,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-20,0.3971319025,0.718673272,0.3479740861,0.6565883388,0.3142857143,2,4.5,8,1,2027-10-27,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-21,0.4476620358,0.6560958044,0.366844297,0.6650799337,0.25,2,4.5,9,1,2027-10-28,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-22,0.4568989208,0.6641926721,0.3564181266,0.660388157,0.2071428571,2,4.5,10,1,2027-10-29,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-27,0.3684777786,0.5945016384,0.1218241173,0.5548208528,0.3142857143,3,4.333333333,4,0,2027-11-03,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-28,0.3328818315,0.6942928381,0.1455467247,0.5654960261,0.3285714286,3,4.333333333,5,0,2027-11-04,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-29,0.2353474421,0.6700502482,0.1515399814,0.5681929916,0.3285714286,3,4.333333333,6,0,2027-11-05,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-30,0.2511565434,0.5577255797,0.02501923883,0.5112586575,0.2928571429,3,4.333333333,7,0,2027-11-06,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-10-31,0.2796805911,0.5747933751,0.06809184361,0.5306413296,0.2357142857,2,4.333333333,8,0,2027-11-07,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-01,0.2656111856,0.6434967841,0.1737273063,0.5781772878,0.2,2,4.333333333,9,0,2027-11-08,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-02,0.3052434818,0.6685804223,0.13419716,0.560388722,0.1428571429,2,4.333333333,10,0,2027-11-09,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-03,0.3148162142,0.5258052578,0.2831467211,0.6274160245,0.15,2,4.333333333,11,0,2027-11-10,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-04,0.3142559445,0.4876372472,0.2834853014,0.6275683856,0.1714285714,2,4.333333333,12,0,2027-11-11,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-05,0.5125619142,0.4291660936,0.3039155186,0.6367619834,0.1642857143,2,4.333333333,13,0,2027-11-12,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-06,0.5025034876,0.3797661358,0.4458688525,0.7006409836,0.1642857143,2,4.333333333,14,0,2027-11-13,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-07,0.4974484334,0.326826404,0.6026528027,0.7711937612,0.1785714286,2,4.333333333,15,0,2027-11-14,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-08,0.4326534698,0.4352177344,0.5956966222,0.76806348,0.1928571429,2,4.333333333,16,0,2027-11-15,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-09,0.4619223592,0.4047895846,0.5346532503,0.7405939626,0.2071428571,2,4.333333333,17,0,2027-11-16,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-10,0.4347576585,0.3580213248,0.4687965464,0.7109584459,0.2071428571,2,4.333333333,18,0,2027-11-17,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-11,0.4494519445,0.3573267978,0.4905088436,0.7207289796,0.2,1,4.333333333,19,0,2027-11-18,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-12,0.5177413719,0.3641216146,0.4307987165,0.6938594224,0.2142857143,1,4.333333333,20,0,2027-11-19,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-13,0.5214802847,0.365128971,0.35617317,0.6602779265,0.2,1,4.333333333,21,0,2027-11-20,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-14,0.5209222685,0.3162200534,0.3246340163,0.6460853073,0.1714285714,1,4.333333333,22,0,2027-11-21,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-15,0.5277889553,0.2464945197,0.2535574964,0.6141008734,0.1571428571,1,4.333333333,23,0,2027-11-22,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-16,0.5877814406,0.2661028999,0.440923452,0.6984155534,0.15,1,4.333333333,24,0,2027-11-23,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-17,0.6022930287,0.1790088287,0.4511889009,0.7030350054,0.1642857143,1,4.333333333,25,0,2027-11-24,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-18,0.6028434723,0.04973981292,0.5757785661,0.7591003548,0.15,1,4.333333333,26,0,2027-11-25,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-19,0.5277656281,0.1851051539,0.4653437765,0.7094046994,0.1571428571,1,4.333333333,27,0,2027-11-26,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-20,0.4586490815,0.2399072648,0.4513619374,0.7031128718,0.1571428571,1,4.333333333,28,0,2027-11-27,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-21,0.461016863,0.2605630392,0.4999528205,0.7249787692,0.15,1,4.333333333,29,0,2027-11-28,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-22,0.279373748,0.3522011713,0.5390324689,0.742564611,0.1428571429,0,4.333333333,30,0,2027-11-29,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-23,0.2385048451,0.2822636694,0.5169712041,0.7326370419,0.1285714286,0,4.333333333,31,0,2027-11-30,train
0.781,0.4626,0.3062,0.3169,0.0526,50000,28,1.2,S088,West,5,40,18,2,5,2027-11-24,0.1938299459,0.2747004463,0.4933998263,0.7220299218,0.1214285714,0,4.333333333,32,0,2027-12-01,train
