financial_impact_id,disruption_id,scenario_id,production_loss_cost,lost_revenue,expedite_cost,alternative_supplier_cost,additional_transport_cost,inventory_holding_cost,stockout_cost,penalty_cost,recovery_cost,total_cost,revenue_at_risk,recoverable_value,net_financial_impact
FI015817,D015817,SC03955,270177.6,618822.6,0.0,0.0,0.0,0.0,0.0,9923.66,0.0,280101.26,1327655.76,0.0,280101.26
FI015818,D015818,SC03955,73684.8,168769.8,0.0,0.0,0.0,0.0,0.0,4061.73,0.0,77746.53,845724.22,0.0,77746.53
FI015819,D015819,SC03955,674625.28,1545181.28,0.0,0.0,0.0,0.0,0.0,32488.19,0.0,707113.47,5154979.78,0.0,707113.47
FI015820,D015820,SC03955,76899.69,211437.24,0.0,0.0,0.0,0.0,0.0,3640.15,0.0,80539.84,491448.72,0.0,80539.84
FI015821,D015821,SC03956,168226.83,452588.94,0.0,0.0,0.0,0.0,0.0,10862.13,0.0,179088.96,2262944.7,0.0,179088.96
FI015822,D015822,SC03956,147829.44,790949.28,0.0,0.0,0.0,0.0,0.0,14237.09,0.0,162066.53,1977373.2,0.0,162066.53
FI015823,D015823,SC03956,247057.76,664671.68,0.0,0.0,0.0,0.0,0.0,16638.66,0.0,263696.42,3992402.92,0.0,263696.42
FI015824,D015824,SC03956,86145.14,231760.52,0.0,0.0,0.0,0.0,0.0,5562.25,0.0,91707.39,1158802.6,0.0,91707.39
FI015825,D015825,SC03957,25933.32,135918.72,0.0,0.0,0.0,0.0,0.0,3160.11,0.0,29093.43,587363.04,0.0,29093.43
FI015826,D015826,SC03957,23311.6,54415.4,0.0,0.0,0.0,0.0,0.0,1402.24,0.0,24713.84,334864.0,0.0,24713.84
FI015827,D015827,SC03957,30873.0,161808.0,0.0,0.0,0.0,0.0,0.0,2755.59,0.0,33628.59,373776.48,0.0,33628.59
FI015828,D015828,SC03957,239779.55,907912.65,0.0,0.0,0.0,0.0,0.0,14554.16,0.0,254333.71,1947495.6,0.0,254333.71
FI015829,D015829,SC03958,10974.99,57794.1,0.0,0.0,0.0,0.0,0.0,1560.44,0.0,12535.43,577941.0,0.0,12535.43
FI015830,D015830,SC03958,13226.27,69649.3,0.0,0.0,0.0,0.0,0.0,1280.36,0.0,14506.63,176346.1,0.0,14506.63
FI015831,D015831,SC03958,25889.72,136334.8,0.0,0.0,0.0,0.0,0.0,2608.14,0.0,28497.86,373438.8,0.0,28497.86
FI015832,D015832,SC03958,369242.64,1451998.08,0.0,0.0,0.0,0.0,0.0,31981.19,0.0,401223.83,5449646.64,0.0,401223.83
FI015833,D015833,SC03959,313397.76,1086682.24,0.0,0.0,0.0,0.0,0.0,29368.85,0.0,342766.61,10876299.28,0.0,342766.61
FI015834,D015834,SC03959,27786.72,96348.28,0.0,0.0,0.0,0.0,0.0,2448.19,0.0,30234.91,585987.08,0.0,30234.91
FI015835,D015835,SC03959,17759.43,64838.67,0.0,0.0,0.0,0.0,0.0,1406.5,0.0,19165.93,221116.49,0.0,19165.93
FI015836,D015836,SC03959,257234.32,1084469.44,0.0,0.0,0.0,0.0,0.0,17379.41,0.0,274613.73,2325855.68,0.0,274613.73
FI015837,D015837,SC03960,1790237.67,5556307.38,0.0,0.0,0.0,0.0,0.0,94498.85,0.0,1884736.52,12825449.36,0.0,1884736.52
FI015838,D015838,SC03960,136163.28,422605.92,0.0,0.0,0.0,0.0,0.0,11871.38,0.0,148034.66,6358298.16,0.0,148034.66
FI015839,D015839,SC03960,175877.57,545865.98,0.0,0.0,0.0,0.0,0.0,13110.39,0.0,188987.96,2730930.68,0.0,188987.96
FI015840,D015840,SC03960,20501.76,58526.08,0.0,0.0,0.0,0.0,0.0,1607.64,0.0,22109.4,594405.5,0.0,22109.4
FI015841,D015841,SC03961,54701.82,157053.66,0.0,0.0,0.0,0.0,0.0,3616.79,0.0,58318.61,673737.44,0.0,58318.61
FI015842,D015842,SC03961,202951.68,582691.84,0.0,0.0,0.0,0.0,0.0,14025.57,0.0,216977.25,2920287.62,0.0,216977.25
FI015843,D015843,SC03961,358255.6,1089911.16,0.0,0.0,0.0,0.0,0.0,17486.13,0.0,375741.73,2338920.09,0.0,375741.73
FI015844,D015844,SC03961,681046.3,2071928.43,0.0,0.0,0.0,0.0,0.0,51825.64,0.0,732871.94,12437056.71,0.0,732871.94
FI015845,D015845,SC03962,70759.04,254071.84,0.0,0.0,0.0,0.0,0.0,4353.87,0.0,75112.91,588984.72,0.0,75112.91
FI015846,D015846,SC03962,102922.24,369559.04,0.0,0.0,0.0,0.0,0.0,8538.83,0.0,111461.07,1589392.59,0.0,111461.07
FI015847,D015847,SC03962,2756.01,6831.96,0.0,0.0,0.0,0.0,0.0,218.62,0.0,2974.63,116143.32,0.0,2974.63
FI015848,D015848,SC03962,882497.3,2184934.8,0.0,0.0,0.0,0.0,0.0,43717.78,0.0,926215.08,6556712.64,0.0,926215.08
FI015849,D015849,SC03963,54591.57,139193.64,0.0,0.0,0.0,0.0,0.0,2938.53,0.0,57530.1,465697.24,0.0,57530.1
FI015850,D015850,SC03963,1260997.87,3215201.24,0.0,0.0,0.0,0.0,0.0,57904.55,0.0,1318902.42,8040580.76,0.0,1318902.42
FI015851,D015851,SC03963,510547.86,2547652.62,0.0,0.0,0.0,0.0,0.0,53521.44,0.0,564069.3,8494479.3,0.0,564069.3
FI015852,D015852,SC03963,654397.92,1584110.56,0.0,0.0,0.0,0.0,0.0,26974.12,0.0,681372.04,3659042.61,0.0,681372.04
FI015853,D015853,SC03964,189981.99,778612.34,0.0,0.0,0.0,0.0,0.0,12460.81,0.0,202442.8,1668670.16,0.0,202442.8
FI015854,D015854,SC03964,191643.84,1032570.24,0.0,0.0,0.0,0.0,0.0,23777.45,0.0,215421.29,4429348.56,0.0,215421.29
FI015855,D015855,SC03964,485061.63,2422849.23,0.0,0.0,0.0,0.0,0.0,43618.62,0.0,528680.25,6057733.98,0.0,528680.25
FI015856,D015856,SC03964,142063.09,319529.99,0.0,0.0,0.0,0.0,0.0,7668.72,0.0,149731.81,1597649.95,0.0,149731.81
FI015857,D015857,SC03965,48865.32,187654.32,0.0,0.0,0.0,0.0,0.0,3980.95,0.0,52846.27,629982.36,0.0,52846.27
FI015858,D015858,SC03965,238921.65,1248291.0,0.0,0.0,0.0,0.0,0.0,23748.35,0.0,262670.0,3407232.0,0.0,262670.0
FI015859,D015859,SC03965,80683.68,337450.08,0.0,0.0,0.0,0.0,0.0,7434.13,0.0,88117.81,1266716.02,0.0,88117.81
FI015860,D015860,SC03965,293089.58,1225812.98,0.0,0.0,0.0,0.0,0.0,24529.04,0.0,317618.62,3678717.16,0.0,317618.62
FI015861,D015861,SC03966,1738265.2,3946107.76,0.0,0.0,0.0,0.0,0.0,75004.02,0.0,1813269.22,10764654.92,0.0,1813269.22
FI015862,D015862,SC03966,57942.1,136142.08,0.0,0.0,0.0,0.0,0.0,3135.66,0.0,61077.76,584093.44,0.0,61077.76
FI015863,D015863,SC03966,103735.05,243738.24,0.0,0.0,0.0,0.0,0.0,5902.42,0.0,109637.47,1227474.56,0.0,109637.47
FI015864,D015864,SC03966,67586.4,278476.38,0.0,0.0,0.0,0.0,0.0,7828.28,0.0,75414.68,4192616.61,0.0,75414.68
FI015865,D015865,SC03967,261591.56,1311237.78,0.0,0.0,0.0,0.0,0.0,21015.69,0.0,282607.25,2812358.34,0.0,282607.25
FI015866,D015866,SC03967,239518.84,1200597.42,0.0,0.0,0.0,0.0,0.0,26422.11,0.0,265940.95,4503361.68,0.0,265940.95
FI015867,D015867,SC03967,141808.94,339581.06,0.0,0.0,0.0,0.0,0.0,9196.68,0.0,151005.62,3405139.75,0.0,151005.62
FI015868,D015868,SC03967,326717.6,957556.82,0.0,0.0,0.0,0.0,0.0,25864.63,0.0,352582.23,9579101.62,0.0,352582.23
FI015869,D015869,SC03968,358987.05,1023924.5,0.0,0.0,0.0,0.0,0.0,23561.32,0.0,382548.37,4389827.5,0.0,382548.37
FI015870,D015870,SC03968,409384.8,1167672.0,0.0,0.0,0.0,0.0,0.0,31540.41,0.0,440925.21,11681143.0,0.0,440925.21
FI015871,D015871,SC03968,727953.84,2302911.99,0.0,0.0,0.0,0.0,0.0,41463.41,0.0,769417.25,5758196.01,0.0,769417.25
FI015872,D015872,SC03968,255865.5,729795.0,0.0,0.0,0.0,0.0,0.0,19027.75,0.0,274893.25,5486731.5,0.0,274893.25
FI015873,D015873,SC03969,828728.91,2296934.57,0.0,0.0,0.0,0.0,0.0,43660.57,0.0,872389.48,6266077.65,0.0,872389.48
FI015874,D015874,SC03969,633142.11,1759216.29,0.0,0.0,0.0,0.0,0.0,40481.29,0.0,673623.4,7542257.58,0.0,673623.4
FI015875,D015875,SC03969,57481.47,159317.69,0.0,0.0,0.0,0.0,0.0,4331.68,0.0,61813.15,1603212.66,0.0,61813.15
FI015876,D015876,SC03969,1158.54,3219.06,0.0,0.0,0.0,0.0,0.0,122.32,0.0,1280.86,64381.2,0.0,1280.86
FI015877,D015877,SC03970,213582.0,895146.0,0.0,0.0,0.0,0.0,0.0,23273.8,0.0,236855.8,6713595.0,0.0,236855.8
FI015878,D015878,SC03970,59901.39,153005.08,0.0,0.0,0.0,0.0,0.0,4329.29,0.0,64230.68,2317650.72,0.0,64230.68
FI015879,D015879,SC03970,44146.8,143987.4,0.0,0.0,0.0,0.0,0.0,4057.24,0.0,48204.04,2172609.88,0.0,48204.04
FI015880,D015880,SC03970,893610.9,2282534.8,0.0,0.0,0.0,0.0,0.0,47948.28,0.0,941559.18,7610121.52,0.0,941559.18
FI015881,D015881,SC03971,1065192.24,2412125.46,0.0,0.0,0.0,0.0,0.0,53075.64,0.0,1118267.88,9046581.03,0.0,1118267.88
FI015882,D015882,SC03971,599293.24,1357098.21,0.0,0.0,0.0,0.0,0.0,27141.96,0.0,626435.2,4071294.63,0.0,626435.2
FI015883,D015883,SC03971,458332.5,1151592.75,0.0,0.0,0.0,0.0,0.0,23071.91,0.0,481404.41,3458783.79,0.0,481404.41
FI015884,D015884,SC03971,195187.16,442000.89,0.0,0.0,0.0,0.0,0.0,10634.67,0.0,205821.83,2214446.67,0.0,205821.83
FI015885,D015885,SC03972,568106.0,2997895.6,0.0,0.0,0.0,0.0,0.0,56961.28,0.0,625067.28,8176193.42,0.0,625067.28
FI015886,D015886,SC03972,24159.89,68812.23,0.0,0.0,0.0,0.0,0.0,1309.29,0.0,25469.18,187838.79,0.0,25469.18
FI015887,D015887,SC03972,161283.59,459368.13,0.0,0.0,0.0,0.0,0.0,9205.96,0.0,170489.55,1379964.18,0.0,170489.55
FI015888,D015888,SC03972,367158.18,1581911.54,0.0,0.0,0.0,0.0,0.0,28502.8,0.0,395660.98,3957144.62,0.0,395660.98
FI015889,D015889,SC03973,2757225.08,6332622.49,0.0,0.0,0.0,0.0,0.0,114025.75,0.0,2871250.83,15834768.58,0.0,2871250.83
FI015890,D015890,SC03973,251951.83,629095.19,0.0,0.0,0.0,0.0,0.0,16385.16,0.0,268336.99,4725386.02,0.0,268336.99
FI015891,D015891,SC03973,617158.88,1540975.84,0.0,0.0,0.0,0.0,0.0,33950.65,0.0,651109.53,5784806.91,0.0,651109.53
FI015892,D015892,SC03973,597462.32,1491795.76,0.0,0.0,0.0,0.0,0.0,34368.68,0.0,631831.0,6401607.08,0.0,631831.0
FI015893,D015893,SC03974,142318.5,604070.34,0.0,0.0,0.0,0.0,0.0,12696.95,0.0,155015.45,2014842.21,0.0,155015.45
FI015894,D015894,SC03974,138734.4,314732.88,0.0,0.0,0.0,0.0,0.0,8228.02,0.0,146962.42,2371737.06,0.0,146962.42
FI015895,D015895,SC03974,563195.6,1277665.62,0.0,0.0,0.0,0.0,0.0,24316.86,0.0,587512.46,3488289.42,0.0,587512.46
FI015896,D015896,SC03974,1441.4,4365.22,0.0,0.0,0.0,0.0,0.0,130.96,0.0,1572.36,26191.32,0.0,1572.36
FI015897,D015897,SC03975,105821.0,319892.7,0.0,0.0,0.0,0.0,0.0,7371.91,0.0,113192.91,1373022.6,0.0,113192.91
FI015898,D015898,SC03975,968520.42,2662966.32,0.0,0.0,0.0,0.0,0.0,45291.38,0.0,1013811.8,6146918.68,0.0,1013811.8
FI015899,D015899,SC03975,193105.08,748474.68,0.0,0.0,0.0,0.0,0.0,15745.35,0.0,208850.43,2497958.18,0.0,208850.43
FI015900,D015900,SC03975,486301.0,1470068.7,0.0,0.0,0.0,0.0,0.0,38236.16,0.0,524537.16,11029109.55,0.0,524537.16
FI015901,D015901,SC03976,538121.56,2879175.22,0.0,0.0,0.0,0.0,0.0,48977.44,0.0,587099.0,6646670.37,0.0,587099.0
FI015902,D015902,SC03976,1110832.1,3276778.45,0.0,0.0,0.0,0.0,0.0,52447.23,0.0,1163279.33,7023009.4,0.0,1163279.33
FI015903,D015903,SC03976,264124.25,710586.5,0.0,0.0,0.0,0.0,0.0,16376.29,0.0,280500.54,3050055.9,0.0,280500.54
FI015904,D015904,SC03976,98552.96,527299.52,0.0,0.0,0.0,0.0,0.0,14764.39,0.0,113317.35,7909492.8,0.0,113317.35
FI015905,D015905,SC03977,82739.64,433645.44,0.0,0.0,0.0,0.0,0.0,10417.2,0.0,93156.84,2169845.28,0.0,93156.84
FI015906,D015906,SC03977,13892.85,72813.6,0.0,0.0,0.0,0.0,0.0,1572.77,0.0,15465.62,247566.24,0.0,15465.62
FI015907,D015907,SC03977,244227.4,924754.2,0.0,0.0,0.0,0.0,0.0,16663.95,0.0,260891.35,2313416.55,0.0,260891.35
FI015908,D015908,SC03977,63078.6,238843.8,0.0,0.0,0.0,0.0,0.0,3836.81,0.0,66915.41,512901.75,0.0,66915.41
FI015909,D015909,SC03978,293686.25,1199691.35,0.0,0.0,0.0,0.0,0.0,22831.05,0.0,316517.3,3275241.28,0.0,316517.3
FI015910,D015910,SC03978,961766.62,3782020.64,0.0,0.0,0.0,0.0,0.0,64331.58,0.0,1026098.2,8730603.84,0.0,1026098.2
FI015911,D015911,SC03978,19716.0,80538.72,0.0,0.0,0.0,0.0,0.0,2258.44,0.0,21974.44,1209758.69,0.0,21974.44
FI015912,D015912,SC03978,215789.05,1148433.95,0.0,0.0,0.0,0.0,0.0,18388.7,0.0,234177.75,2461912.3,0.0,234177.75
FI015913,D015913,SC03979,333330.84,1216971.96,0.0,0.0,0.0,0.0,0.0,24356.06,0.0,357686.9,3652578.41,0.0,357686.9
FI015914,D015914,SC03979,56921.25,207816.25,0.0,0.0,0.0,0.0,0.0,4588.58,0.0,61509.83,781389.1,0.0,61509.83
FI015915,D015915,SC03979,316717.08,858308.47,0.0,0.0,0.0,0.0,0.0,15458.3,0.0,332175.38,2146499.79,0.0,332175.38
FI015916,D015916,SC03979,94292.64,326952.36,0.0,0.0,0.0,0.0,0.0,8516.56,0.0,102809.2,2456091.4,0.0,102809.2
FI015917,D015917,SC03980,163499.09,507447.26,0.0,0.0,0.0,0.0,0.0,10690.01,0.0,174189.1,1695226.02,0.0,174189.1
FI015918,D015918,SC03980,298349.5,721522.2,0.0,0.0,0.0,0.0,0.0,12269.78,0.0,310619.28,1665351.24,0.0,310619.28
FI015919,D015919,SC03980,520927.7,1616787.8,0.0,0.0,0.0,0.0,0.0,35588.54,0.0,556516.24,6065355.42,0.0,556516.24
FI015920,D015920,SC03980,416882.95,1008181.02,0.0,0.0,0.0,0.0,0.0,18182.36,0.0,435065.31,2523377.64,0.0,435065.31
FI015921,D015921,SC03981,133363.44,299558.7,0.0,0.0,0.0,0.0,0.0,7817.06,0.0,141180.5,2253822.6,0.0,141180.5
FI015922,D015922,SC03981,860959.08,2471888.04,0.0,0.0,0.0,0.0,0.0,44493.98,0.0,905453.06,6179720.1,0.0,905453.06
FI015923,D015923,SC03981,286193.58,821686.54,0.0,0.0,0.0,0.0,0.0,14025.57,0.0,300219.15,1900576.9,0.0,300219.15
FI015924,D015924,SC03981,265524.4,1269228.84,0.0,0.0,0.0,0.0,0.0,33007.27,0.0,298531.67,9521045.16,0.0,298531.67
FI015925,D015925,SC03982,670602.72,2407908.12,0.0,0.0,0.0,0.0,0.0,38561.18,0.0,709163.9,5162277.84,0.0,709163.9
FI015926,D015926,SC03982,28517.38,70604.88,0.0,0.0,0.0,0.0,0.0,1717.42,0.0,30234.8,356840.88,0.0,30234.8
FI015927,D015927,SC03982,1006862.32,2495942.72,0.0,0.0,0.0,0.0,0.0,47470.74,0.0,1054333.06,6811464.12,0.0,1054333.06
FI015928,D015928,SC03982,117589.76,291496.96,0.0,0.0,0.0,0.0,0.0,7344.36,0.0,124934.12,1760368.36,0.0,124934.12
FI015929,D015929,SC03983,32086.48,79976.16,0.0,0.0,0.0,0.0,0.0,1376.06,0.0,33462.54,185826.96,0.0,33462.54
FI015930,D015930,SC03983,434367.36,2167509.12,0.0,0.0,0.0,0.0,0.0,47685.2,0.0,482052.56,8128159.2,0.0,482052.56
FI015931,D015931,SC03983,173414.52,865344.84,0.0,0.0,0.0,0.0,0.0,19054.17,0.0,192468.69,3247116.66,0.0,192468.69
FI015932,D015932,SC03983,466501.68,2327860.56,0.0,0.0,0.0,0.0,0.0,44248.7,0.0,510750.38,6350469.96,0.0,510750.38
FI015933,D015933,SC03984,206150.67,844877.22,0.0,0.0,0.0,0.0,0.0,21152.05,0.0,227302.72,5075287.4,0.0,227302.72
FI015934,D015934,SC03984,21178.99,48365.04,0.0,0.0,0.0,0.0,0.0,1155.76,0.0,22334.75,213473.28,0.0,22334.75
FI015935,D015935,SC03984,65439.36,352584.96,0.0,0.0,0.0,0.0,0.0,8814.62,0.0,74253.98,2115509.76,0.0,74253.98
FI015936,D015936,SC03984,75372.12,406102.32,0.0,0.0,0.0,0.0,0.0,9365.54,0.0,84737.66,1744036.32,0.0,84737.66
FI015937,D015937,SC03985,31784.48,132934.88,0.0,0.0,0.0,0.0,0.0,3755.41,0.0,35539.89,2010640.06,0.0,35539.89
FI015938,D015938,SC03985,12410.24,47658.24,0.0,0.0,0.0,0.0,0.0,1245.07,0.0,13655.31,358926.12,0.0,13655.31
FI015939,D015939,SC03985,179398.94,750315.14,0.0,0.0,0.0,0.0,0.0,13513.34,0.0,192912.28,1876426.96,0.0,192912.28
FI015940,D015940,SC03985,34840.68,145717.08,0.0,0.0,0.0,0.0,0.0,2939.91,0.0,37780.59,439707.68,0.0,37780.59
FI015941,D015941,SC03986,764461.9,1796197.12,0.0,0.0,0.0,0.0,0.0,46753.83,0.0,811215.73,13484653.44,0.0,811215.73
FI015942,D015942,SC03986,189475.0,578724.25,0.0,0.0,0.0,0.0,0.0,11027.81,0.0,200502.81,1581252.72,0.0,200502.81
FI015943,D015943,SC03986,486900.55,1144032.64,0.0,0.0,0.0,0.0,0.0,21787.12,0.0,508687.67,3124680.32,0.0,508687.67
FI015944,D015944,SC03986,173595.66,386112.44,0.0,0.0,0.0,0.0,0.0,10070.95,0.0,183666.61,2903850.24,0.0,183666.61
FI015945,D015945,SC03987,248168.96,1243956.48,0.0,0.0,0.0,0.0,0.0,32348.85,0.0,280517.81,9331168.74,0.0,280517.81
FI015946,D015946,SC03987,402670.4,1180162.28,0.0,0.0,0.0,0.0,0.0,25977.7,0.0,428648.1,4427375.26,0.0,428648.1
FI015947,D015947,SC03987,7233.6,21200.52,0.0,0.0,0.0,0.0,0.0,565.35,0.0,7798.95,162537.32,0.0,7798.95
FI015948,D015948,SC03987,70237.2,229834.56,0.0,0.0,0.0,0.0,0.0,4387.14,0.0,74624.34,628665.12,0.0,74624.34
FI015949,D015949,SC03988,477615.6,1362284.0,0.0,0.0,0.0,0.0,0.0,30023.32,0.0,507638.92,5115199.5,0.0,507638.92
FI015950,D015950,SC03988,73362.99,198493.54,0.0,0.0,0.0,0.0,0.0,4971.12,0.0,78334.11,1192717.82,0.0,78334.11
FI015951,D015951,SC03988,545071.05,1554684.5,0.0,0.0,0.0,0.0,0.0,35821.88,0.0,580892.93,6672095.5,0.0,580892.93
FI015952,D015952,SC03988,336501.9,959791.0,0.0,0.0,0.0,0.0,0.0,17329.31,0.0,353831.21,2403900.5,0.0,353831.21
FI015953,D015953,SC03989,37226.7,180360.54,0.0,0.0,0.0,0.0,0.0,2923.74,0.0,40150.44,389199.06,0.0,40150.44
FI015954,D015954,SC03989,38206.35,185106.87,0.0,0.0,0.0,0.0,0.0,4659.31,0.0,42865.66,1116969.66,0.0,42865.66
FI015955,D015955,SC03989,123618.18,278043.72,0.0,0.0,0.0,0.0,0.0,4787.72,0.0,128405.9,646329.7,0.0,128405.9
FI015956,D015956,SC03989,622135.98,1728635.22,0.0,0.0,0.0,0.0,0.0,31154.06,0.0,653290.04,4324807.11,0.0,653290.04
FI015957,D015957,SC03990,313436.8,1103254.24,0.0,0.0,0.0,0.0,0.0,22098.72,0.0,335535.52,3313126.3,0.0,335535.52
FI015958,D015958,SC03990,102028.16,332770.88,0.0,0.0,0.0,0.0,0.0,5330.73,0.0,107358.89,713537.56,0.0,107358.89
FI015959,D015959,SC03990,161254.41,675835.23,0.0,0.0,0.0,0.0,0.0,17598.57,0.0,178852.98,5075477.82,0.0,178852.98
FI015960,D015960,SC03990,399669.93,1020869.96,0.0,0.0,0.0,0.0,0.0,19424.12,0.0,419094.05,2786699.08,0.0,419094.05
FI015961,D015961,SC03991,544559.1,1402419.75,0.0,0.0,0.0,0.0,0.0,29466.69,0.0,574025.79,4676496.55,0.0,574025.79
FI015962,D015962,SC03991,262245.9,658911.33,0.0,0.0,0.0,0.0,0.0,13879.2,0.0,276125.1,2201044.23,0.0,276125.1
FI015963,D015963,SC03991,44089.64,153621.56,0.0,0.0,0.0,0.0,0.0,4178.22,0.0,48267.86,1546360.42,0.0,48267.86
FI015964,D015964,SC03991,342734.56,1194190.24,0.0,0.0,0.0,0.0,0.0,21530.21,0.0,364264.77,2988374.12,0.0,364264.77
FI015965,D015965,SC03992,8053.32,34697.96,0.0,0.0,0.0,0.0,0.0,960.5,0.0,9013.82,354865.5,0.0,9013.82
FI015966,D015966,SC03992,47978.7,253183.62,0.0,0.0,0.0,0.0,0.0,5854.71,0.0,53833.41,1089571.3,0.0,53833.41
FI015967,D015967,SC03992,328689.9,1734496.74,0.0,0.0,0.0,0.0,0.0,36447.1,0.0,365137.0,5784175.04,0.0,365137.0
FI015968,D015968,SC03992,319858.0,1687890.8,0.0,0.0,0.0,0.0,0.0,33770.41,0.0,353628.41,5064932.02,0.0,353628.41
FI015969,D015969,SC03993,48699.43,168743.87,0.0,0.0,0.0,0.0,0.0,4731.38,0.0,53430.81,2534434.63,0.0,53430.81
FI015970,D015970,SC03993,214182.93,742145.37,0.0,0.0,0.0,0.0,0.0,17098.83,0.0,231281.76,3184835.76,0.0,231281.76
FI015971,D015971,SC03993,957440.25,3317537.25,0.0,0.0,0.0,0.0,0.0,63038.12,0.0,1020478.37,9048275.67,0.0,1020478.37
FI015972,D015972,SC03993,178910.42,446719.06,0.0,0.0,0.0,0.0,0.0,9424.13,0.0,188334.55,1493844.93,0.0,188334.55
FI015973,D015973,SC03994,51890.4,157147.92,0.0,0.0,0.0,0.0,0.0,3186.61,0.0,55077.01,475808.98,0.0,55077.01
FI015974,D015974,SC03994,997566.4,2263079.28,0.0,0.0,0.0,0.0,0.0,40735.43,0.0,1038301.83,5657698.2,0.0,1038301.83
FI015975,D015975,SC03994,300591.2,681921.24,0.0,0.0,0.0,0.0,0.0,13003.34,0.0,313594.54,1864042.95,0.0,313594.54
FI015976,D015976,SC03994,66064.0,149872.8,0.0,0.0,0.0,0.0,0.0,4207.68,0.0,70271.68,2253712.23,0.0,70271.68
FI015977,D015977,SC03995,404447.68,926358.68,0.0,0.0,0.0,0.0,0.0,17615.82,0.0,422063.5,2527796.56,0.0,422063.5
FI015978,D015978,SC03995,439652.64,1006993.14,0.0,0.0,0.0,0.0,0.0,28237.06,0.0,467889.7,15125524.52,0.0,467889.7
FI015979,D015979,SC03995,23780.0,71886.0,0.0,0.0,0.0,0.0,0.0,1890.6,0.0,25670.6,544536.45,0.0,25670.6
FI015980,D015980,SC03995,89240.48,204398.98,0.0,0.0,0.0,0.0,0.0,3510.41,0.0,92750.89,474430.66,0.0,92750.89
FI015981,D015981,SC03996,58565.36,172758.52,0.0,0.0,0.0,0.0,0.0,4009.12,0.0,62574.48,745490.57,0.0,62574.48
FI015982,D015982,SC03996,524997.74,1412427.32,0.0,0.0,0.0,0.0,0.0,24046.25,0.0,549043.99,3262138.64,0.0,549043.99
FI015983,D015983,SC03996,46323.33,124625.94,0.0,0.0,0.0,0.0,0.0,3030.38,0.0,49353.71,629688.96,0.0,49353.71
FI015984,D015984,SC03996,321825.24,865822.32,0.0,0.0,0.0,0.0,0.0,15584.8,0.0,337410.04,2164555.8,0.0,337410.04
FI015985,D015985,SC03997,354113.31,1855937.76,0.0,0.0,0.0,0.0,0.0,37118.76,0.0,391232.07,5567813.28,0.0,391232.07
FI015986,D015986,SC03997,167331.66,876999.36,0.0,0.0,0.0,0.0,0.0,20206.58,0.0,187538.24,3763654.08,0.0,187538.24
FI015987,D015987,SC03997,314706.6,734607.9,0.0,0.0,0.0,0.0,0.0,19137.48,0.0,333844.08,5518977.3,0.0,333844.08
FI015988,D015988,SC03997,217540.3,823704.9,0.0,0.0,0.0,0.0,0.0,18152.13,0.0,235692.43,3092721.0,0.0,235692.43
FI015989,D015989,SC03998,48468.5,197991.02,0.0,0.0,0.0,0.0,0.0,4580.64,0.0,53049.14,852368.12,0.0,53049.14
FI015990,D015990,SC03998,120686.81,642297.79,0.0,0.0,0.0,0.0,0.0,12859.71,0.0,133546.52,1928268.74,0.0,133546.52
FI015991,D015991,SC03998,263290.75,1075527.49,0.0,0.0,0.0,0.0,0.0,22621.31,0.0,285912.06,3589006.71,0.0,285912.06
FI015992,D015992,SC03998,189687.62,1009521.58,0.0,0.0,0.0,0.0,0.0,23231.37,0.0,212918.99,4328289.39,0.0,212918.99
FI015993,D015993,SC03999,1001232.96,3471697.04,0.0,0.0,0.0,0.0,0.0,65970.14,0.0,1067203.1,9468982.6,0.0,1067203.1
FI015994,D015994,SC03999,219541.74,935805.12,0.0,0.0,0.0,0.0,0.0,17791.63,0.0,237333.37,2553226.08,0.0,237333.37
FI015995,D015995,SC03999,216705.44,913604.48,0.0,0.0,0.0,0.0,0.0,18306.96,0.0,235012.4,2744300.48,0.0,235012.4
FI015996,D015996,SC03999,53295.84,184799.16,0.0,0.0,0.0,0.0,0.0,4473.09,0.0,57768.93,930313.72,0.0,57768.93
FI015997,D015997,SC04000,53124.31,164880.34,0.0,0.0,0.0,0.0,0.0,4130.01,0.0,57254.32,990882.82,0.0,57254.32
FI015998,D015998,SC04000,13035.52,50136.64,0.0,0.0,0.0,0.0,0.0,1115.54,0.0,14151.06,189579.17,0.0,14151.06
FI015999,D015999,SC04000,209651.0,507015.6,0.0,0.0,0.0,0.0,0.0,9674.25,0.0,219325.25,1386492.66,0.0,219325.25
FI016000,D016000,SC04000,135466.8,327610.08,0.0,0.0,0.0,0.0,0.0,6552.2,0.0,142019.0,982830.24,0.0,142019.0
FI016001,D016001,SC04001,168909.1,513867.51,0.0,0.0,0.0,0.0,0.0,9260.59,0.0,178169.69,1285583.13,0.0,178169.69
FI016002,D016002,SC04001,73032.36,164044.05,0.0,0.0,0.0,0.0,0.0,3280.88,0.0,76313.24,492132.15,0.0,76313.24
FI016003,D016003,SC04001,135480.32,304313.6,0.0,0.0,0.0,0.0,0.0,8280.66,0.0,143760.98,3064533.05,0.0,143760.98
FI016004,D016004,SC04001,121500.13,387436.09,0.0,0.0,0.0,0.0,0.0,7392.5,0.0,128892.63,1059481.63,0.0,128892.63
FI016005,D016005,SC04002,37766.26,93503.76,0.0,0.0,0.0,0.0,0.0,2009.38,0.0,39775.64,316767.84,0.0,39775.64
