product_id,component_id,quantity_required,component_role,is_critical,substitute_component_id
P051,C184,1,Display,True,C013
P051,C130,2,Display,False,C045
P051,C463,1,Connectivity,True,C002
P051,C090,1,Chassis,False,C017
P051,C281,2,Connector,True,C004
P051,C387,4,PCB,True,C076
P051,C065,1,Display,False,
P051,C241,1,Memory,False,
P051,C446,2,Camera,True,C037
P051,C326,1,Processor,False,
P051,C416,1,Connectivity,True,C007
P051,C384,2,Display,False,C013
P051,C264,1,Memory,True,C018
P051,C042,2,Sensor,False,C015
P051,C451,1,Connectivity,True,C007
P051,C247,2,Battery,False,
P051,C014,1,Sensor,False,C019
P052,C201,1,Connector,True,C030
P052,C346,1,Memory,False,C020
P052,C239,1,PCB,False,C076
P052,C087,2,Memory,False,
P052,C374,4,Connectivity,False,C002
P052,C134,1,Battery,True,C016
P052,C380,1,Memory,False,
P052,C190,1,Connectivity,True,C002
P052,C331,1,Chassis,False,
P052,C356,1,Memory,True,C018
P052,C102,1,Connectivity,True,C027
P052,C348,2,Chassis,False,C011
P052,C042,1,Sensor,False,
P052,C261,1,Display,False,
P052,C290,1,PCB,False,C049
P052,C159,1,PCB,False,C049
P052,C129,2,Battery,True,
P052,C357,1,Connectivity,False,C007
P052,C406,1,PCB,True,
P052,C303,4,Connector,False,C004
P052,C138,1,Display,False,C013
P052,C160,4,Sensor,True,C003
P052,C259,2,Memory,True,
P052,C431,1,Sensor,True,
P052,C181,2,Processor,True,
P052,C127,1,Display,True,
P052,C450,2,Connectivity,False,
P052,C076,1,PCB,False,C105
P052,C002,1,Connectivity,False,C027
P052,C388,4,Battery,False,C012
P052,C284,2,Connector,False,C030
P052,C047,1,Connector,True,
P052,C352,4,Processor,False,C023
P052,C123,2,Sensor,False,C014
P052,C263,2,Memory,True,C018
P052,C349,1,Chassis,True,
P052,C206,4,Sensor,False,
P052,C393,1,Connector,False,C004
P052,C220,4,Chassis,True,C011
P052,C432,1,PCB,True,C049
P052,C478,1,Connectivity,False,C002
P052,C427,1,Connectivity,True,
P052,C023,1,Processor,False,
P052,C491,4,Chassis,True,C021
P052,C395,2,PCB,False,
P052,C092,1,Processor,False,C001
P052,C300,1,Display,False,
P052,C146,4,Sensor,False,C014
P052,C439,1,Memory,True,C022
P052,C443,2,Connectivity,True,C009
P053,C014,1,Sensor,False,C003
P053,C442,1,Camera,False,
P053,C497,4,PCB,False,C024
P053,C085,2,Camera,True,C006
P053,C058,1,Display,True,
P053,C211,4,Battery,True,C010
P053,C223,2,Connectivity,False,C009
P053,C205,4,Battery,False,
P053,C050,1,Processor,False,C001
P053,C119,1,Chassis,False,C021
P053,C441,4,Camera,True,
P053,C153,2,Chassis,True,
P053,C027,1,Connectivity,False,C002
P053,C139,2,Connectivity,True,C002
P053,C002,2,Connectivity,False,C009
P053,C413,1,Connectivity,True,
P053,C068,2,Processor,True,
P053,C122,1,Memory,True,
P053,C202,2,Camera,True,C037
P053,C190,1,Connectivity,True,C002
P053,C439,4,Memory,True,
P053,C484,4,Connectivity,False,
P053,C036,2,Connectivity,True,
P053,C432,2,PCB,True,
P053,C017,1,Chassis,True,
P053,C009,4,Connectivity,True,C002
P053,C186,1,Processor,False,
P053,C318,4,Sensor,True,C003
P053,C490,1,Connectivity,False,C009
P053,C016,1,Battery,False,C026
P053,C246,4,Connectivity,True,
P053,C463,4,Connectivity,True,
P053,C417,1,Memory,True,C020
P053,C319,1,Connectivity,True,C002
P053,C178,1,Connectivity,False,C009
P053,C166,2,Camera,True,C037
P053,C458,1,Sensor,False,C003
P053,C026,1,Battery,False,C012
P053,C070,4,Memory,True,
P053,C317,1,Battery,True,C016
P053,C347,1,Battery,True,
P053,C159,4,PCB,False,C024
P053,C370,1,Memory,True,C020
P053,C041,1,Connectivity,False,C007
P053,C253,2,Memory,True,
P053,C424,1,Display,True,C033
P053,C101,2,Display,False,
P053,C218,1,Connectivity,False,C002
P053,C221,2,Processor,False,
P053,C125,4,Sensor,True,
P054,C330,1,Display,False,C013
P054,C463,1,Connectivity,True,
P054,C236,1,Sensor,True,
P054,C453,1,Chassis,True,
P054,C434,1,Sensor,True,C015
P054,C153,4,Chassis,True,C021
P054,C025,1,Sensor,False,C015
P054,C246,1,Connectivity,True,C002
P054,C047,1,Connector,True,C030
P054,C244,1,Camera,False,C006
P054,C050,4,Processor,False,C023
P054,C451,1,Connectivity,True,
P054,C015,2,Sensor,True,C003
P054,C224,1,PCB,False,C105
P054,C183,1,Memory,True,C018
P054,C261,2,Display,False,
P054,C081,1,Display,False,C013
P054,C310,2,Connector,True,
P054,C040,2,Connector,True,C004
P054,C222,1,Memory,False,
P054,C117,1,Sensor,False,C015
P054,C358,2,Memory,False,C020
P054,C091,2,Connector,True,C030
P054,C078,2,Connector,True,
P054,C493,2,Processor,True,
P054,C088,2,Battery,True,C010
P054,C211,2,Battery,True,C016
P054,C125,1,Sensor,True,C003
P054,C378,1,Processor,False,C001
P054,C468,1,Connector,True,C029
P054,C427,2,Connectivity,True,
P054,C464,2,Connector,True,C004
P054,C214,1,PCB,False,C024
P054,C423,4,Battery,False,
P054,C164,1,Memory,False,C018
P054,C052,4,Memory,False,
P054,C185,1,PCB,False,
P054,C470,2,Sensor,False,C015
P054,C023,4,Processor,False,C005
P054,C473,1,Display,False,
P054,C160,1,Sensor,True,
P054,C084,1,Display,False,
P054,C220,4,Chassis,True,
P054,C479,2,Connectivity,True,
P054,C312,2,Connector,False,
P054,C338,1,Chassis,False,
P054,C044,1,Camera,False,
P054,C480,2,Camera,True,
P054,C393,1,Connector,False,
P054,C180,1,Processor,False,
P055,C020,1,Memory,True,C028
P055,C053,2,Battery,True,
P055,C474,2,Connectivity,True,
P055,C250,4,Camera,True,C008
P055,C156,2,Sensor,True,C014
P055,C274,1,Battery,True,C010
P055,C473,2,Display,False,C033
P055,C371,4,Camera,False,
P055,C251,1,Display,True,C013
P055,C457,2,Camera,True,
P055,C344,1,Camera,True,C008
P055,C051,1,Connectivity,False,
P055,C124,2,Battery,True,
P055,C061,4,Processor,True,C023
P055,C413,4,Connectivity,True,C007
P055,C407,1,Sensor,True,C003
P055,C015,4,Sensor,True,C014
P055,C330,1,Display,False,C013
P055,C279,1,Battery,False,C016
P055,C486,1,Camera,True,C006
P055,C285,2,Memory,True,
P055,C009,2,Connectivity,True,C007
P055,C463,2,Connectivity,True,
P055,C435,2,Processor,False,C023
P055,C256,1,Connectivity,True,C002
P055,C345,1,PCB,False,C049
P055,C467,1,Processor,False,
P055,C264,1,Memory,True,C020
P055,C336,2,Chassis,True,C021
P055,C414,1,Camera,False,C037
P055,C046,4,Connector,True,C004
P055,C237,4,PCB,False,
P055,C383,1,Camera,False,C006
P055,C487,2,Processor,True,
P055,C019,1,Sensor,True,C015
P055,C182,1,Connectivity,True,
P055,C275,2,Battery,True,C012
P055,C395,4,PCB,False,
P055,C203,2,PCB,False,
P055,C401,4,Chassis,True,
P055,C278,2,Display,True,
P055,C496,1,Display,True,C013
P055,C453,2,Chassis,True,
P055,C004,2,Connector,False,C029
P055,C023,1,Processor,False,C001
P055,C247,1,Battery,False,C012
P055,C456,4,Camera,False,C037
P055,C324,4,Connectivity,True,C007
P055,C276,1,Connectivity,True,C002
P055,C139,1,Connectivity,True,C002
P056,C348,2,Chassis,False,C017
P056,C349,1,Chassis,True,
P056,C422,2,Connector,True,
P056,C049,4,PCB,True,C076
P056,C226,1,Camera,False,
P056,C167,2,Sensor,True,C015
P056,C104,2,Chassis,False,C011
P056,C419,1,Sensor,False,
P056,C179,2,Connectivity,False,
P056,C016,1,Battery,False,
P056,C218,2,Connectivity,False,
P056,C010,2,Battery,True,C026
P056,C413,1,Connectivity,True,C002
P056,C244,1,Camera,False,
P056,C270,2,Sensor,True,C014
P056,C070,4,Memory,True,C020
P056,C185,2,PCB,False,C049
P056,C014,4,Sensor,False,C019
P056,C160,1,Sensor,True,C015
P056,C286,2,Connector,True,
P056,C400,2,Camera,True,
P056,C170,1,Sensor,True,C003
P056,C335,4,Connector,False,
P056,C439,4,Memory,True,
P056,C046,4,Connector,True,C004
P056,C025,1,Sensor,False,C015
P056,C443,1,Connectivity,True,
P056,C304,4,PCB,True,C024
P056,C257,1,Processor,False,
P056,C343,2,Display,False,
P056,C044,2,Camera,False,
P056,C086,2,Memory,False,C022
P056,C138,1,Display,False,C013
P056,C183,2,Memory,True,
P056,C356,1,Memory,True,C018
P056,C246,2,Connectivity,True,C009
P056,C190,4,Connectivity,True,
P056,C079,2,Connectivity,False,
P056,C036,2,Connectivity,True,C007
P056,C494,2,Memory,False,C022
P056,C102,4,Connectivity,True,
P056,C472,2,Memory,False,C020
P056,C048,2,Memory,False,C022
P056,C238,4,Display,False,
P056,C448,1,Battery,False,C016
P056,C379,2,Processor,True,C023
P056,C212,4,Display,False,
P056,C274,1,Battery,True,C016
P056,C266,1,Memory,False,C018
P056,C040,1,Connector,True,
P057,C009,2,Connectivity,True,C002
P057,C338,4,Chassis,False,C021
P057,C467,4,Processor,False,C001
P057,C487,2,Processor,True,C005
P057,C114,1,Sensor,True,C003
P057,C076,4,PCB,False,
P057,C126,1,Connector,True,
P057,C060,4,Chassis,True,C017
P057,C307,4,Battery,False,C010
P057,C457,1,Camera,True,
P057,C057,4,Chassis,False,C011
P057,C158,2,Memory,True,C018
P057,C428,2,Chassis,False,
P057,C464,1,Connector,True,
P057,C431,1,Sensor,True,C015
P057,C199,1,Connector,False,
P057,C214,2,PCB,False,
P057,C261,1,Display,False,
P057,C091,2,Connector,True,C004
P057,C061,2,Processor,True,
P057,C272,4,Chassis,True,C021
P057,C099,1,Camera,False,C006
P057,C270,4,Sensor,True,
P057,C411,1,Memory,False,C022
P057,C219,2,Battery,True,C010
P057,C004,1,Connector,False,C029
P057,C131,1,Sensor,False,C003
P057,C244,1,Camera,False,C006
P057,C054,2,Sensor,False,
P057,C435,4,Processor,False,C023
P057,C437,2,Display,True,C033
P057,C368,2,Processor,False,
P057,C361,4,Connectivity,True,C009
P057,C165,4,Camera,True,C037
P057,C432,2,PCB,True,C049
P057,C020,1,Memory,True,C022
P057,C474,1,Connectivity,True,
P057,C121,1,Sensor,False,
P057,C144,2,Battery,True,
P057,C258,2,Processor,False,C023
P057,C106,1,Connectivity,True,C009
P057,C208,1,PCB,False,
P057,C268,1,Memory,True,C020
P057,C500,1,Display,True,C033
P057,C460,4,Processor,True,C005
P057,C031,1,Battery,True,C010
P057,C294,1,PCB,True,C076
P057,C296,2,Connector,True,
P057,C446,4,Camera,True,C006
P057,C210,2,Connector,False,C004
P058,C303,1,Connector,False,
P058,C065,2,Display,False,
P058,C009,4,Connectivity,True,C007
P058,C473,4,Display,False,C033
P058,C431,4,Sensor,True,
P058,C421,1,Processor,False,C005
P058,C447,1,Processor,False,C005
P058,C459,1,Processor,True,C001
P058,C046,2,Connector,True,
P058,C437,1,Display,True,
P058,C477,2,Battery,True,C016
P058,C308,2,Battery,True,
P058,C414,4,Camera,False,
P058,C101,1,Display,False,
P058,C069,1,Chassis,True,C011
P058,C148,4,Chassis,False,C017
P058,C330,1,Display,False,
P058,C428,4,Chassis,False,C011
P058,C097,1,Sensor,True,
P058,C293,1,Processor,False,
P058,C426,1,Memory,True,C020
P058,C309,4,Connectivity,False,C007
P058,C492,1,Chassis,True,C017
P058,C398,1,Battery,False,C012
P058,C017,2,Chassis,True,C021
P058,C254,1,Processor,True,
P058,C347,1,Battery,True,
P058,C433,2,Connector,True,C004
P058,C012,1,Battery,True,
P058,C138,1,Display,False,C045
P058,C486,4,Camera,True,
P058,C124,2,Battery,True,
P058,C007,2,Connectivity,True,
P058,C494,1,Memory,False,C020
P058,C076,2,PCB,False,C105
P058,C491,1,Chassis,True,C011
P058,C168,1,Connector,True,C004
P058,C122,1,Memory,True,C028
P058,C233,1,Processor,True,C001
P058,C206,1,Sensor,False,
P058,C015,2,Sensor,True,C014
P058,C106,2,Connectivity,True,
P058,C191,2,Connectivity,True,
P058,C121,4,Sensor,False,C015
P058,C320,4,Connector,True,C030
P058,C093,1,Display,False,C013
P058,C363,1,PCB,True,C076
P058,C457,4,Camera,True,C006
P058,C025,1,Sensor,False,
P058,C463,1,Connectivity,True,
P059,C114,4,Sensor,True,C019
P059,C243,4,Camera,True,C006
P059,C253,4,Memory,True,
P059,C025,2,Sensor,False,
P059,C280,1,Connectivity,False,C002
P059,C319,2,Connectivity,True,C002
P059,C339,1,Memory,True,
P059,C043,1,Battery,False,C012
P059,C354,2,Connector,True,C029
P059,C055,2,Processor,True,C005
P059,C042,1,Sensor,False,C014
P059,C125,1,Sensor,True,C003
P059,C028,1,Memory,False,C020
P059,C315,2,Processor,False,
P059,C183,1,Memory,True,C018
P059,C003,2,Sensor,True,C019
P059,C459,2,Processor,True,C001
P059,C304,2,PCB,True,
P059,C303,4,Connector,False,C004
P059,C137,2,Connector,False,
P059,C212,2,Display,False,
P059,C002,2,Connectivity,False,
P059,C160,1,Sensor,True,C015
P059,C409,1,Connectivity,False,C027
P059,C001,2,Processor,True,C050
P059,C328,1,Processor,True,C001
P059,C390,2,Battery,False,
P059,C061,4,Processor,True,C005
P059,C343,1,Display,False,C013
P059,C076,1,PCB,False,C105
P059,C205,4,Battery,False,
P059,C384,1,Display,False,C045
P059,C445,1,Memory,False,C018
P059,C267,1,Memory,True,
P059,C170,4,Sensor,True,C003
P059,C271,2,Camera,True,C008
P059,C166,2,Camera,True,
P059,C249,2,Battery,False,C010
P059,C153,1,Chassis,True,
P059,C105,1,PCB,True,C076
P059,C204,2,Battery,True,C016
P059,C482,2,Connectivity,False,
P059,C365,2,Memory,True,
P059,C470,1,Sensor,False,
P059,C294,2,PCB,True,C076
P059,C261,1,Display,False,
P059,C088,1,Battery,True,C012
P059,C376,4,Display,True,C045
P059,C176,1,Connector,False,C029
P059,C308,1,Battery,True,
P060,C030,1,Connector,False,C035
P060,C356,4,Memory,True,
P060,C082,1,Battery,True,C012
P060,C179,1,Connectivity,False,
P060,C466,1,Chassis,True,C011
P060,C246,1,Connectivity,True,C007
P060,C340,2,Sensor,True,C003
P060,C395,2,PCB,False,
P060,C279,4,Battery,False,C012
P060,C352,2,Processor,False,C001
P060,C286,4,Connector,True,C004
P060,C169,2,PCB,True,
P060,C439,2,Memory,True,C020
P060,C405,1,Connector,False,C029
P060,C187,1,Sensor,True,C003
P060,C212,1,Display,False,C033
P060,C301,1,PCB,True,C024
P060,C332,4,Camera,True,
P060,C015,1,Sensor,True,C014
P060,C357,1,Connectivity,False,C009
P060,C061,2,Processor,True,
P060,C329,1,Memory,False,
P060,C085,1,Camera,True,
P060,C019,1,Sensor,True,C015
P060,C326,1,Processor,False,C005
P060,C006,1,Camera,False,
P060,C041,1,Connectivity,False,C007
P060,C496,4,Display,True,C033
P060,C165,1,Camera,True,C008
P060,C150,1,Display,False,
P060,C155,4,Camera,False,C008
P060,C415,2,Display,True,C045
P060,C499,1,Memory,True,C018
P060,C256,2,Connectivity,True,
P060,C481,2,Processor,False,C001
P060,C364,2,Processor,True,
P060,C275,1,Battery,True,C016
P060,C242,1,Chassis,False,
P060,C477,2,Battery,True,C016
P060,C103,2,Display,False,
P060,C371,4,Camera,False,C006
P060,C060,2,Chassis,True,C021
P060,C173,2,Camera,False,C006
P060,C294,2,PCB,True,C076
P060,C043,4,Battery,False,C016
P060,C312,1,Connector,False,C004
P060,C287,2,Display,True,
P060,C154,1,Camera,True,
P060,C311,1,Connectivity,False,
P060,C488,1,Connector,False,C030
P061,C080,1,Connector,True,C004
P061,C363,2,PCB,True,
P061,C193,1,Battery,False,C012
P061,C429,2,PCB,True,C024
P061,C132,1,Processor,False,
P061,C312,1,Connector,False,
P061,C477,4,Battery,True,
P061,C460,4,Processor,True,C001
P061,C269,2,Memory,False,
P061,C370,1,Memory,True,C018
P061,C396,1,Sensor,False,
P061,C096,1,Chassis,False,C021
P061,C343,4,Display,False,
P061,C499,2,Memory,True,C018
P061,C334,4,Camera,False,
P061,C184,1,Display,True,
P061,C458,1,Sensor,False,
P061,C272,1,Chassis,True,C021
P061,C123,1,Sensor,False,
P061,C130,1,Display,False,C013
P061,C157,1,PCB,False,C049
P061,C068,2,Processor,True,C023
P061,C238,2,Display,False,
P061,C053,2,Battery,True,C012
P061,C030,4,Connector,False,C004
P061,C351,2,Camera,False,C008
P061,C091,2,Connector,True,C004
P061,C097,1,Sensor,True,C003
P061,C084,1,Display,False,C013
P061,C222,1,Memory,False,C028
P061,C079,4,Connectivity,False,
P061,C117,1,Sensor,False,C015
P061,C306,1,Battery,False,C010
P061,C265,1,Connector,True,
P061,C453,4,Chassis,True,C017
P061,C140,1,Camera,True,
P061,C279,1,Battery,False,C016
P061,C330,2,Display,False,
P061,C400,2,Camera,True,C006
P061,C112,1,Connectivity,False,
P061,C228,2,Battery,False,C016
P061,C437,2,Display,True,C013
P061,C486,4,Camera,True,
P061,C208,1,PCB,False,
P061,C415,2,Display,True,C013
P061,C087,2,Memory,False,C018
P061,C398,1,Battery,False,
P061,C046,2,Connector,True,C029
P061,C337,1,Camera,True,
P061,C498,1,Display,False,C013
P062,C263,2,Memory,True,C020
P062,C377,1,Camera,True,C008
P062,C244,4,Camera,False,C006
P062,C002,1,Connectivity,False,
P062,C136,1,Sensor,True,C014
P062,C339,2,Memory,True,
P062,C370,1,Memory,True,C018
P062,C423,1,Battery,False,C012
P062,C279,2,Battery,False,C016
P062,C069,2,Chassis,True,C021
P062,C005,1,Processor,False,C001
P062,C178,2,Connectivity,False,C007
P062,C194,2,Connectivity,False,C007
P062,C233,2,Processor,True,C001
P062,C210,2,Connector,False,C030
P062,C148,1,Chassis,False,C021
P062,C174,2,Camera,True,C037
P062,C117,1,Sensor,False,C003
P062,C342,2,Display,False,
P062,C242,1,Chassis,False,
P062,C161,2,Camera,True,C037
P062,C385,2,PCB,True,C076
P062,C382,2,Camera,True,
P062,C066,4,Camera,False,C008
P062,C260,1,Processor,True,C005
P062,C202,2,Camera,True,C008
P062,C145,2,Camera,True,
P062,C318,2,Sensor,True,C003
P062,C283,1,Connectivity,True,C009
P062,C334,1,Camera,False,C037
P062,C100,1,Connectivity,True,
P062,C360,4,Connector,True,C029
P062,C251,1,Display,True,C013
P062,C331,1,Chassis,False,C021
P062,C320,1,Connector,True,
P062,C399,1,Battery,True,C010
P062,C027,1,Connectivity,False,
P062,C435,2,Processor,False,
P062,C241,1,Memory,False,
P062,C014,1,Sensor,False,C019
P062,C500,4,Display,True,
P062,C177,4,Processor,True,C001
P062,C049,1,PCB,True,C076
P062,C356,2,Memory,True,C022
P062,C338,2,Chassis,False,C011
P062,C276,2,Connectivity,True,C007
P062,C181,2,Processor,True,
P062,C345,1,PCB,False,C024
P062,C481,1,Processor,False,
P062,C421,1,Processor,False,C023
P063,C034,1,Connectivity,False,
P063,C123,1,Sensor,False,
P063,C324,1,Connectivity,True,
P063,C280,2,Connectivity,False,C007
P063,C253,2,Memory,True,C018
P063,C094,1,Connectivity,False,
P063,C117,4,Sensor,False,C003
P063,C178,1,Connectivity,False,C002
P063,C020,4,Memory,True,C018
P063,C421,1,Processor,False,
P063,C330,4,Display,False,C013
P063,C054,2,Sensor,False,C015
P063,C028,1,Memory,False,
P063,C224,1,PCB,False,
P063,C475,4,Chassis,False,C011
P063,C247,2,Battery,False,C010
P063,C151,1,Memory,False,
P063,C316,1,Processor,False,
P063,C112,1,Connectivity,False,C002
P063,C403,1,Display,False,
P063,C410,4,Battery,True,C026
P063,C278,4,Display,True,C033
P063,C214,4,PCB,False,
P063,C251,1,Display,True,
P063,C037,1,Camera,False,C006
P063,C129,2,Battery,True,
P063,C071,1,Camera,True,
P063,C448,1,Battery,False,C012
P063,C261,2,Display,False,
P063,C429,4,PCB,True,
P063,C499,1,Memory,True,
P063,C234,1,Processor,False,C001
P063,C470,2,Sensor,False,
P063,C480,2,Camera,True,
P063,C255,4,Memory,True,C022
P063,C387,2,PCB,True,C049
P063,C490,1,Connectivity,False,
P063,C084,1,Display,False,C033
P063,C061,2,Processor,True,
P063,C360,1,Connector,True,
P063,C442,4,Camera,False,C008
P063,C003,1,Sensor,True,
P063,C333,1,Processor,True,C001
P063,C478,1,Connectivity,False,C007
P063,C399,1,Battery,True,
P063,C291,4,Connectivity,False,
P063,C242,1,Chassis,False,
P063,C089,1,Display,False,
P063,C285,1,Memory,True,C018
P063,C303,2,Connector,False,C004
P064,C450,2,Connectivity,False,
P064,C157,2,PCB,False,C076
P064,C379,1,Processor,True,C001
P064,C369,2,Memory,False,
P064,C340,2,Sensor,True,
P064,C264,4,Memory,True,C020
P064,C409,1,Connectivity,False,C027
P064,C191,2,Connectivity,True,C002
P064,C448,2,Battery,False,
P064,C002,1,Connectivity,False,
P064,C079,1,Connectivity,False,
P064,C058,1,Display,True,
P064,C060,1,Chassis,True,
P064,C158,2,Memory,True,C020
P064,C068,1,Processor,True,C023
P064,C009,2,Connectivity,True,C007
P064,C407,4,Sensor,True,C014
P064,C124,1,Battery,True,
P064,C497,1,PCB,False,C076
P064,C154,1,Camera,True,C008
P064,C238,2,Display,False,
P064,C306,1,Battery,False,C016
P064,C412,1,Memory,True,C020
P064,C156,2,Sensor,True,
P064,C133,4,Chassis,False,
P064,C468,1,Connector,True,C030
P064,C263,2,Memory,True,
P064,C111,4,PCB,True,
P064,C239,1,PCB,False,C024
P064,C159,2,PCB,False,C049
P064,C165,1,Camera,True,
P064,C147,2,Display,False,
P064,C205,2,Battery,False,
P064,C173,2,Camera,False,C037
P064,C267,2,Memory,True,
P064,C185,1,PCB,False,C049
P064,C261,1,Display,False,
P064,C142,1,Camera,False,
P064,C344,2,Camera,True,C008
P064,C168,1,Connector,True,
P064,C048,1,Memory,False,
P064,C102,1,Connectivity,True,C007
P064,C052,1,Memory,False,
P064,C430,1,PCB,True,
P064,C311,2,Connectivity,False,
P064,C055,1,Processor,True,C005
P064,C004,4,Connector,False,C029
P064,C473,1,Display,False,
P064,C082,1,Battery,True,C012
P064,C204,2,Battery,True,
P065,C145,1,Camera,True,
P065,C389,2,Chassis,False,
P065,C247,1,Battery,False,C012
P065,C218,2,Connectivity,False,C009
P065,C352,4,Processor,False,C023
P065,C155,1,Camera,False,
P065,C364,1,Processor,True,
P065,C283,1,Connectivity,True,
P065,C419,2,Sensor,False,C015
P065,C344,1,Camera,True,C008
P065,C261,1,Display,False,C045
P065,C302,4,PCB,False,
P065,C363,1,PCB,True,
P065,C014,2,Sensor,False,C019
P065,C095,1,Processor,True,C005
P065,C221,1,Processor,False,C005
P065,C053,1,Battery,True,C012
P065,C206,2,Sensor,False,
P065,C234,1,Processor,False,C005
P065,C135,2,Chassis,True,
P065,C150,1,Display,False,C013
P065,C262,1,PCB,True,C049
P065,C210,2,Connector,False,
P065,C176,4,Connector,False,
P065,C099,1,Camera,False,C008
P065,C298,1,Camera,True,C006
P065,C259,1,Memory,True,C022
P065,C339,2,Memory,True,C018
P065,C023,4,Processor,False,
P065,C219,1,Battery,True,C016
P065,C214,1,PCB,False,C024
P065,C274,4,Battery,True,
P065,C421,2,Processor,False,C023
P065,C432,1,PCB,True,C076
P065,C180,4,Processor,False,C001
P065,C256,1,Connectivity,True,
P065,C118,2,Battery,True,C010
P065,C164,2,Memory,False,
P065,C197,1,Processor,False,C001
P065,C482,2,Connectivity,False,
P065,C080,2,Connector,True,C004
P065,C061,2,Processor,True,
P065,C370,1,Memory,True,C020
P065,C193,1,Battery,False,C010
P065,C296,1,Connector,True,C030
P065,C476,1,Battery,True,C010
P065,C428,2,Chassis,False,
P065,C338,1,Chassis,False,C011
P065,C491,1,Chassis,True,C011
P065,C424,2,Display,True,C045
P066,C154,1,Camera,True,C006
P066,C001,1,Processor,True,C005
P066,C382,2,Camera,True,
P066,C170,1,Sensor,True,
P066,C194,1,Connectivity,False,
P066,C242,1,Chassis,False,C021
P066,C123,2,Sensor,False,C003
P066,C293,4,Processor,False,C001
P066,C445,4,Memory,False,
P066,C186,2,Processor,False,C005
P066,C143,1,Connector,False,C029
P066,C139,1,Connectivity,True,
P066,C029,1,Connector,True,C030
P066,C132,2,Processor,False,C023
P066,C081,2,Display,False,
P066,C263,4,Memory,True,
P066,C055,1,Processor,True,
P066,C243,2,Camera,True,
P066,C448,1,Battery,False,C012
P066,C459,1,Processor,True,
P066,C361,4,Connectivity,True,
P066,C161,4,Camera,True,C008
P066,C463,2,Connectivity,True,C007
P066,C304,1,PCB,True,
P066,C388,2,Battery,False,C010
P066,C291,1,Connectivity,False,C002
P066,C142,1,Camera,False,C008
P066,C240,1,Display,False,C045
P066,C149,1,Processor,True,C023
P066,C464,1,Connector,True,C004
P066,C457,1,Camera,True,
P066,C110,2,Connector,True,C004
P066,C100,2,Connectivity,True,C007
P066,C322,1,Sensor,False,C014
P066,C308,2,Battery,True,
P066,C468,2,Connector,True,
P066,C446,1,Camera,True,
P066,C348,4,Chassis,False,
P066,C083,1,Processor,True,C005
P066,C281,2,Connector,True,C029
P066,C456,1,Camera,False,C037
P066,C015,2,Sensor,True,C014
P066,C490,4,Connectivity,False,C002
P066,C019,1,Sensor,True,
P066,C489,1,Processor,False,C023
P066,C024,1,PCB,True,
P066,C346,2,Memory,False,C018
P066,C214,1,PCB,False,C024
P066,C159,1,PCB,False,C024
P066,C199,1,Connector,False,C030
P067,C346,1,Memory,False,C020
P067,C357,2,Connectivity,False,C007
P067,C355,1,Chassis,True,
P067,C136,1,Sensor,True,
P067,C381,1,Sensor,False,C014
P067,C419,2,Sensor,False,C015
P067,C099,2,Camera,False,C006
P067,C045,2,Display,True,C058
P067,C429,2,PCB,True,
P067,C191,1,Connectivity,True,C007
P067,C412,2,Memory,True,
P067,C122,4,Memory,True,C020
P067,C432,1,PCB,True,C024
P067,C053,1,Battery,True,
P067,C277,2,Display,True,C013
P067,C036,1,Connectivity,True,
P067,C472,4,Memory,False,C018
P067,C215,2,PCB,False,
P067,C496,2,Display,True,C013
P067,C039,1,Sensor,False,C003
P067,C095,2,Processor,True,C005
P067,C218,1,Connectivity,False,C002
P067,C097,4,Sensor,True,C015
P067,C035,4,Connector,False,
P067,C500,2,Display,True,C033
P067,C034,1,Connectivity,False,C002
P067,C313,1,Camera,True,C037
P067,C086,1,Memory,False,
P067,C385,2,PCB,True,C049
P067,C453,2,Chassis,True,C017
P067,C208,1,PCB,False,C049
P067,C065,2,Display,False,
P067,C270,2,Sensor,True,
P067,C231,1,Processor,True,C005
P067,C006,1,Camera,False,C044
P067,C367,2,Connector,False,C030
P067,C394,2,Battery,False,C016
P067,C123,1,Sensor,False,C014
P067,C091,2,Connector,True,
P067,C152,2,Camera,False,C037
P067,C151,1,Memory,False,C022
P067,C330,2,Display,False,C033
P067,C296,1,Connector,True,C029
P067,C061,4,Processor,True,
P067,C184,1,Display,True,C033
P067,C146,1,Sensor,False,C015
P067,C131,1,Sensor,False,C003
P067,C106,1,Connectivity,True,
P067,C172,2,PCB,False,
P067,C033,1,Display,True,
P068,C292,4,Battery,True,C010
P068,C264,2,Memory,True,C020
P068,C039,4,Sensor,False,C003
P068,C153,1,Chassis,True,C021
P068,C377,2,Camera,True,
P068,C257,1,Processor,False,
P068,C411,2,Memory,False,C020
P068,C364,1,Processor,True,
P068,C082,2,Battery,True,C012
P068,C184,2,Display,True,
P068,C203,2,PCB,False,C076
P068,C083,1,Processor,True,C023
P068,C456,4,Camera,False,C037
P068,C299,1,Processor,True,C001
P068,C301,1,PCB,True,
P068,C164,1,Memory,False,C018
P068,C357,1,Connectivity,False,C007
P068,C303,1,Connector,False,C004
P068,C310,1,Connector,True,C029
P068,C309,1,Connectivity,False,
P068,C029,2,Connector,True,
P068,C414,1,Camera,False,C037
P068,C473,4,Display,False,C045
P068,C024,1,PCB,True,C049
P068,C395,1,PCB,False,C024
P068,C019,1,Sensor,True,C014
