order_id,customer_id,product_id,warehouse_id,order_date,required_date,quantity,unit_price,priority,order_status,region
O080723,CU05020,P050,W026,2026-09-17,2026-09-22,2,1681.79,Medium,Delivered,West
O080724,CU12558,P064,W005,2026-02-27,2026-03-04,13,1049.36,Critical,Delivered,South
O080725,CU08680,P035,W024,2026-04-23,2026-04-28,4,1875.22,High,Delivered,South
O080726,CU00510,P011,W015,2026-11-28,2026-12-03,13,1428.84,Critical,Delivered,South
O080727,CU01920,P043,W026,2026-06-21,2026-06-27,12,2352.24,High,Delivered,West
O080728,CU02447,P084,W013,2026-12-14,2026-12-21,14,1221.81,High,Delivered,North
O080729,CU17327,P011,W022,2026-02-11,2026-02-16,2,1428.84,Low,Delivered,West
O080730,CU16940,P070,W020,2026-09-19,2026-09-23,12,1491.91,Low,Delivered,South
O080731,CU00355,P023,W008,2026-11-30,2026-12-05,9,1437.45,Low,Delivered,West
O080732,CU17888,P053,W009,2026-12-09,2026-12-13,9,1638.29,Low,Delivered,North
O080733,CU16045,P070,W003,2026-04-10,2026-04-18,13,1491.91,Low,Delivered,North
O080734,CU19873,P021,W002,2026-02-23,2026-02-28,13,2276.14,High,Delivered,West
O080735,CU17007,P049,W017,2026-02-21,2026-02-27,7,1254.47,Medium,Delivered,East
O080736,CU06059,P071,W017,2026-04-16,2026-04-23,8,1449.26,Medium,Delivered,East
O080737,CU02190,P042,W017,2026-11-21,2026-11-28,14,1908.24,Critical,Delivered,East
O080738,CU15657,P086,W017,2026-06-29,2026-07-06,12,1780.69,Critical,Delivered,East
O080739,CU07702,P025,W013,2026-10-21,2026-10-27,12,1278.22,Low,Delivered,North
O080740,CU19399,P076,W002,2026-10-17,2026-10-21,8,1517.74,Low,Delivered,West
O080741,CU19356,P091,W007,2026-08-05,2026-08-12,5,1764.05,High,Delivered,East
O080742,CU06044,P077,W018,2026-03-04,2026-03-11,4,1618.08,Medium,Delivered,West
O080743,CU10098,P073,W010,2026-01-04,2026-01-12,12,2049.17,Medium,Delivered,South
O080744,CU02927,P016,W001,2026-04-10,2026-04-15,13,1877.81,Critical,Delivered,South
O080745,CU08116,P039,W002,2026-12-01,2026-12-07,5,1579.48,High,Delivered,West
O080746,CU09883,P050,W018,2026-08-26,2026-09-02,11,1681.79,High,Delivered,West
O080747,CU13798,P015,W006,2026-01-19,2026-01-24,15,1904.84,Low,Delivered,West
O080748,CU09966,P077,W002,2026-11-21,2026-11-28,4,1618.08,Medium,Delivered,West
O080749,CU08868,P004,W022,2026-02-24,2026-03-02,4,1506.02,Medium,Delivered,West
O080750,CU18326,P086,W008,2026-11-04,2026-11-09,8,1780.69,High,Delivered,West
O080751,CU15089,P089,W019,2026-07-13,2026-07-17,5,1582.11,Medium,Delivered,North
O080752,CU00876,P095,W005,2026-06-30,2026-07-04,6,2018.8,High,Delivered,South
O080753,CU09859,P078,W019,2026-09-11,2026-09-16,13,1303.45,Critical,Delivered,North
O080754,CU11283,P020,W030,2026-02-17,2026-02-21,7,1566.77,High,Delivered,South
O080755,CU18972,P009,W021,2026-04-04,2026-04-11,15,2438.98,High,Delivered,South
O080756,CU08725,P100,W026,2026-12-29,2027-01-03,12,1663.66,High,In_Transit,West
O080757,CU10192,P013,W021,2026-12-02,2026-12-09,15,2214.66,Critical,Delivered,South
O080758,CU12927,P034,W026,2026-03-22,2026-03-27,9,1274.41,High,Delivered,West
O080759,CU00942,P007,W012,2026-11-22,2026-11-29,3,2362.8,Medium,Delivered,West
O080760,CU03785,P085,W017,2026-04-12,2026-04-18,13,1638.45,High,Delivered,East
O080761,CU12470,P045,W013,2026-10-26,2026-11-01,11,1401.0,High,Delivered,North
O080762,CU07266,P058,W007,2026-12-03,2026-12-10,5,1481.9,Medium,Delivered,East
O080763,CU03350,P011,W020,2026-11-15,2026-11-19,4,1428.84,Medium,Delivered,South
O080764,CU19574,P053,W025,2026-07-12,2026-07-18,8,1638.29,Critical,Delivered,South
O080765,CU19958,P038,W027,2026-05-16,2026-05-23,12,1677.89,Low,Delivered,East
O080766,CU12023,P084,W001,2026-01-03,2026-01-07,1,1221.81,Critical,Delivered,South
O080767,CU18311,P059,W022,2026-12-07,2026-12-13,6,1457.23,Medium,Delivered,West
O080768,CU08401,P031,W010,2026-01-28,2026-02-01,6,2221.11,Low,Delivered,South
O080769,CU18761,P082,W008,2026-06-21,2026-06-25,2,1477.02,Critical,Delivered,West
O080770,CU19776,P031,W001,2026-11-01,2026-11-05,3,2221.11,High,Delivered,South
O080771,CU11713,P088,W014,2026-11-16,2026-11-22,9,1756.58,Medium,Delivered,South
O080772,CU17382,P010,W004,2026-10-08,2026-10-12,6,1599.86,Medium,Delivered,South
O080773,CU10234,P099,W004,2026-10-16,2026-10-23,2,1662.53,Critical,Delivered,South
O080774,CU10322,P081,W023,2026-02-17,2026-02-24,12,1828.86,High,Delivered,North
O080775,CU11029,P087,W018,2026-05-01,2026-05-08,10,1689.96,Low,Delivered,West
O080776,CU14774,P051,W009,2026-04-19,2026-04-26,8,2002.77,Medium,Delivered,North
O080777,CU15163,P004,W013,2026-10-04,2026-10-11,4,1506.02,High,Delivered,North
O080778,CU11228,P033,W007,2026-02-21,2026-02-27,6,1930.74,Critical,Delivered,East
O080779,CU16926,P076,W016,2026-01-31,2026-02-04,5,1517.74,Medium,Delivered,West
O080780,CU01456,P062,W025,2026-10-08,2026-10-13,5,1682.3,High,Delivered,South
O080781,CU04187,P041,W006,2026-03-21,2026-03-26,1,1836.19,Critical,Delivered,West
O080782,CU02882,P011,W012,2026-02-22,2026-02-27,13,1428.84,Low,Delivered,West
O080783,CU08837,P015,W027,2026-06-28,2026-07-04,6,1904.84,High,Delivered,East
O080784,CU10403,P095,W019,2026-04-25,2026-05-01,15,2018.8,Medium,Delivered,North
O080785,CU04130,P091,W008,2026-12-16,2026-12-22,11,1764.05,High,Delivered,West
O080786,CU07675,P010,W010,2026-09-07,2026-09-11,14,1599.86,Critical,Delivered,South
O080787,CU18824,P009,W006,2026-01-22,2026-01-28,11,2438.98,Medium,Delivered,West
O080788,CU07749,P022,W021,2026-04-15,2026-04-20,8,1443.59,Critical,Delivered,South
O080789,CU12427,P068,W006,2026-04-18,2026-04-23,7,1573.67,Critical,Delivered,West
O080790,CU04828,P054,W003,2026-04-08,2026-04-15,5,1873.41,Low,Delivered,North
O080791,CU06651,P098,W019,2026-04-18,2026-04-23,6,1551.28,Critical,Delivered,North
O080792,CU16817,P050,W012,2026-12-02,2026-12-08,11,1681.79,Low,Delivered,West
O080793,CU00444,P079,W024,2026-10-17,2026-10-24,13,1743.52,Medium,Delivered,South
O080794,CU04465,P085,W015,2026-04-11,2026-04-15,11,1638.45,Critical,Delivered,South
O080795,CU02785,P004,W030,2026-07-16,2026-07-20,11,1506.02,Critical,Delivered,South
O080796,CU07475,P073,W015,2026-03-25,2026-03-31,14,2049.17,High,Delivered,South
O080797,CU10833,P065,W017,2026-09-01,2026-09-07,2,1558.03,Critical,Delivered,East
O080798,CU16883,P049,W003,2026-09-18,2026-09-22,1,1254.47,Critical,Delivered,North
O080799,CU00514,P047,W014,2026-02-15,2026-02-21,4,1495.14,Medium,Delivered,South
O080800,CU18335,P012,W011,2026-11-22,2026-11-27,8,1259.62,Critical,Delivered,South
O080801,CU08783,P048,W010,2026-12-10,2026-12-17,1,2211.5,Critical,Delivered,South
O080802,CU15687,P061,W003,2026-03-22,2026-03-29,6,2377.45,Low,Delivered,North
O080803,CU18413,P061,W019,2026-12-06,2026-12-13,4,2377.45,Low,Delivered,North
O080804,CU19720,P085,W007,2026-10-24,2026-10-30,3,1638.45,Low,Delivered,East
O080805,CU11443,P002,W010,2026-03-03,2026-03-09,4,2277.32,Critical,Delivered,South
O080806,CU00022,P067,W005,2026-08-18,2026-08-24,1,1766.71,Medium,Delivered,South
O080807,CU06353,P049,W008,2026-12-02,2026-12-07,7,1254.47,Critical,Delivered,West
O080808,CU05277,P039,W005,2026-04-23,2026-04-29,10,1579.48,Low,Delivered,South
O080809,CU16937,P092,W028,2026-09-14,2026-09-18,12,1859.79,Low,Delivered,West
O080810,CU18442,P056,W013,2026-10-20,2026-10-26,4,2450.17,Medium,Delivered,North
O080811,CU19027,P090,W022,2026-02-25,2026-03-03,15,2191.23,Low,Delivered,West
O080812,CU06099,P040,W019,2026-02-09,2026-02-16,4,1600.78,Low,Delivered,North
O080813,CU05634,P005,W022,2026-03-10,2026-03-15,8,1489.32,Critical,Delivered,West
O080814,CU14194,P016,W021,2026-11-06,2026-11-11,14,1877.81,Medium,Delivered,South
O080815,CU16109,P015,W003,2026-11-03,2026-11-09,7,1904.84,Low,Delivered,North
O080816,CU07519,P059,W020,2026-03-07,2026-03-14,10,1457.23,High,Delivered,South
O080817,CU01925,P097,W014,2026-01-09,2026-01-15,8,2092.9,Low,Delivered,South
O080818,CU13522,P008,W027,2026-09-29,2026-10-06,15,1754.19,High,Delivered,East
O080819,CU10316,P022,W024,2026-11-01,2026-11-07,12,1443.59,High,Delivered,South
O080820,CU09825,P023,W009,2026-01-25,2026-01-29,14,1437.45,Critical,Delivered,North
O080821,CU10064,P068,W021,2026-06-19,2026-06-25,9,1573.67,Low,Delivered,South
O080822,CU13804,P007,W002,2026-03-18,2026-03-25,14,2362.8,Low,Delivered,West
O080823,CU03026,P053,W004,2026-09-16,2026-09-23,12,1638.29,Medium,Delivered,South
O080824,CU19459,P077,W013,2026-10-26,2026-11-01,8,1618.08,Low,Delivered,North
O080825,CU11115,P017,W012,2026-04-18,2026-04-25,5,1531.05,Medium,Delivered,West
O080826,CU17126,P037,W020,2026-08-01,2026-08-08,10,1837.25,High,Delivered,South
O080827,CU02551,P052,W030,2026-03-09,2026-03-15,10,1581.06,High,Delivered,South
O080828,CU11221,P033,W001,2026-08-10,2026-08-17,8,1930.74,High,Delivered,South
O080829,CU03400,P074,W023,2026-09-10,2026-09-17,13,2182.61,Critical,Delivered,North
O080830,CU04211,P028,W003,2026-05-25,2026-05-30,12,1832.07,High,Delivered,North
O080831,CU06663,P047,W001,2026-11-04,2026-11-11,13,1495.14,Critical,Delivered,South
O080832,CU00183,P006,W001,2026-06-13,2026-06-18,10,1779.32,Medium,Delivered,South
O080833,CU19259,P080,W020,2026-09-18,2026-09-22,14,1828.94,High,Delivered,South
O080834,CU19969,P061,W006,2026-11-24,2026-11-29,10,2377.45,High,Delivered,West
O080835,CU04680,P059,W015,2026-03-24,2026-03-30,3,1457.23,Critical,Delivered,South
O080836,CU00665,P070,W030,2026-04-16,2026-04-20,5,1491.91,Medium,Delivered,South
O080837,CU15503,P042,W010,2026-10-25,2026-10-31,2,1908.24,Critical,Delivered,South
O080838,CU04612,P045,W009,2026-01-07,2026-01-13,14,1401.0,Low,Delivered,North
O080839,CU01864,P012,W011,2026-01-09,2026-01-14,12,1259.62,Low,Delivered,South
O080840,CU05788,P096,W013,2026-03-13,2026-03-19,9,2186.42,Low,Delivered,North
O080841,CU11579,P037,W028,2026-11-26,2026-12-03,8,1837.25,Critical,Delivered,West
O080842,CU12208,P004,W027,2026-01-10,2026-01-16,3,1506.02,Low,Delivered,East
O080843,CU17966,P004,W003,2026-09-04,2026-09-11,7,1506.02,Medium,Delivered,North
O080844,CU07971,P025,W018,2026-12-11,2026-12-16,1,1278.22,Low,Delivered,West
O080845,CU12000,P065,W007,2026-12-28,2027-01-03,13,1558.03,Critical,In_Transit,East
O080846,CU18609,P059,W026,2026-07-05,2026-07-11,6,1457.23,Critical,Delivered,West
O080847,CU02917,P035,W010,2026-07-24,2026-07-29,12,1875.22,Medium,Delivered,South
O080848,CU03079,P043,W002,2026-08-12,2026-08-18,2,2352.24,High,Delivered,West
O080849,CU10765,P036,W021,2026-10-18,2026-10-23,2,1498.01,Medium,Delivered,South
O080850,CU17455,P054,W005,2026-10-12,2026-10-17,3,1873.41,Medium,Delivered,South
O080851,CU11548,P004,W017,2026-01-21,2026-01-27,5,1506.02,Low,Delivered,East
O080852,CU00338,P004,W015,2026-06-01,2026-06-06,5,1506.02,Critical,Delivered,South
O080853,CU18093,P059,W002,2026-07-13,2026-07-19,7,1457.23,Medium,Delivered,West
O080854,CU15345,P004,W029,2026-06-09,2026-06-16,7,1506.02,Low,Delivered,North
O080855,CU10519,P020,W019,2026-04-14,2026-04-21,14,1566.77,Critical,Delivered,North
O080856,CU09878,P062,W029,2026-12-08,2026-12-14,14,1682.3,Low,Delivered,North
O080857,CU15760,P040,W017,2026-11-11,2026-11-18,10,1600.78,Low,Delivered,East
O080858,CU03025,P085,W015,2026-06-26,2026-06-30,8,1638.45,Medium,Delivered,South
O080859,CU06071,P079,W008,2026-05-23,2026-05-28,12,1743.52,Low,Delivered,West
O080860,CU13559,P059,W020,2026-06-13,2026-06-20,5,1457.23,Medium,Delivered,South
O080861,CU04048,P047,W029,2026-09-21,2026-09-27,2,1495.14,High,Delivered,North
O080862,CU10590,P036,W001,2026-06-12,2026-06-17,11,1498.01,High,Delivered,South
O080863,CU16935,P096,W019,2026-12-30,2027-01-05,10,2186.42,Medium,Pending,North
O080864,CU13163,P068,W008,2026-03-05,2026-03-09,2,1573.67,Low,Delivered,West
O080865,CU18072,P085,W029,2026-06-03,2026-06-09,4,1638.45,High,Delivered,North
O080866,CU13274,P085,W003,2026-11-27,2026-12-03,10,1638.45,Critical,Delivered,North
O080867,CU13880,P062,W020,2026-10-18,2026-10-24,15,1682.3,Medium,Delivered,South
O080868,CU19618,P063,W012,2026-04-25,2026-05-01,7,2106.53,Critical,Delivered,West
O080869,CU09884,P088,W015,2026-10-12,2026-10-17,10,1756.58,Critical,Delivered,South
O080870,CU08355,P014,W030,2026-12-13,2026-12-17,2,2468.18,High,Delivered,South
O080871,CU14244,P003,W010,2026-02-02,2026-02-10,15,1382.34,Medium,Delivered,South
O080872,CU16068,P065,W017,2026-12-12,2026-12-18,10,1558.03,Low,Delivered,East
O080873,CU08612,P064,W001,2026-04-26,2026-04-30,14,1049.36,High,Delivered,South
O080874,CU14187,P081,W015,2026-08-03,2026-08-08,5,1828.86,Medium,Delivered,South
O080875,CU13029,P087,W028,2026-05-08,2026-05-15,14,1689.96,Medium,Delivered,West
O080876,CU18679,P039,W005,2026-02-26,2026-03-04,2,1579.48,Low,Delivered,South
O080877,CU05801,P074,W007,2026-08-25,2026-08-31,9,2182.61,Medium,Delivered,East
O080878,CU19403,P092,W021,2026-08-08,2026-08-13,8,1859.79,Critical,Delivered,South
O080879,CU01340,P092,W016,2026-03-12,2026-03-16,12,1859.79,High,Delivered,West
O080880,CU03080,P096,W029,2026-12-25,2026-12-31,8,2186.42,Critical,Delivered,North
O080881,CU09657,P026,W005,2026-09-13,2026-09-18,8,2151.64,Critical,Delivered,South
O080882,CU07399,P061,W018,2026-03-24,2026-03-30,11,2377.45,Critical,Delivered,West
O080883,CU09998,P045,W008,2026-11-19,2026-11-24,1,1401.0,Critical,Delivered,West
O080884,CU11942,P045,W004,2026-03-09,2026-03-14,1,1401.0,Medium,Delivered,South
O080885,CU07913,P097,W005,2026-10-12,2026-10-18,1,2092.9,Medium,Delivered,South
O080886,CU12857,P039,W003,2026-01-06,2026-01-10,9,1579.48,Low,Delivered,North
O080887,CU05645,P053,W024,2026-09-02,2026-09-09,4,1638.29,High,Delivered,South
O080888,CU08889,P009,W002,2026-07-25,2026-07-31,10,2438.98,Low,Delivered,West
O080889,CU01962,P062,W029,2026-12-16,2026-12-22,15,1682.3,Low,Delivered,North
O080890,CU05973,P074,W011,2026-04-20,2026-04-24,12,2182.61,High,Delivered,South
O080891,CU18145,P070,W004,2026-03-27,2026-03-31,10,1491.91,Critical,Delivered,South
O080892,CU15888,P058,W029,2026-05-14,2026-05-19,8,1481.9,High,Delivered,North
O080893,CU03599,P001,W021,2026-11-25,2026-11-29,14,1828.71,Low,Delivered,South
O080894,CU17537,P039,W006,2026-08-16,2026-08-22,14,1579.48,Low,Delivered,West
O080895,CU05560,P061,W017,2026-11-10,2026-11-17,8,2377.45,Medium,Delivered,East
O080896,CU19911,P032,W010,2026-11-09,2026-11-15,3,1577.18,High,Delivered,South
O080897,CU09269,P097,W015,2026-01-15,2026-01-21,15,2092.9,Medium,Delivered,South
O080898,CU05713,P023,W021,2026-02-07,2026-02-14,11,1437.45,High,Delivered,South
O080899,CU12540,P093,W017,2026-10-11,2026-10-17,1,2141.57,Critical,Delivered,East
O080900,CU12514,P089,W003,2026-08-27,2026-08-31,8,1582.11,Medium,Delivered,North
O080901,CU15257,P013,W007,2026-11-26,2026-12-02,9,2214.66,Low,Delivered,East
O080902,CU02243,P031,W030,2026-06-30,2026-07-04,7,2221.11,Critical,Delivered,South
O080903,CU08413,P074,W026,2026-09-13,2026-09-18,1,2182.61,Critical,Delivered,West
O080904,CU15545,P085,W010,2026-08-11,2026-08-16,7,1638.45,High,Delivered,South
O080905,CU10589,P010,W003,2026-11-15,2026-11-23,8,1599.86,Low,Delivered,North
O080906,CU18461,P003,W018,2026-01-18,2026-01-23,3,1382.34,Critical,Delivered,West
O080907,CU11263,P088,W026,2026-04-06,2026-04-11,2,1756.58,Medium,Delivered,West
O080908,CU17752,P005,W006,2026-02-25,2026-03-02,4,1489.32,High,Delivered,West
O080909,CU08184,P043,W018,2026-12-09,2026-12-14,9,2352.24,High,Delivered,West
O080910,CU16654,P096,W030,2026-04-10,2026-04-15,14,2186.42,Medium,Delivered,South
O080911,CU10601,P028,W015,2026-12-08,2026-12-13,15,1832.07,Medium,Delivered,South
O080912,CU09425,P100,W008,2026-09-03,2026-09-10,14,1663.66,Medium,Delivered,West
O080913,CU03141,P090,W026,2026-03-13,2026-03-18,4,2191.23,Medium,Delivered,West
O080914,CU06020,P030,W024,2026-06-25,2026-06-29,2,2508.28,Critical,Delivered,South
O080915,CU07110,P018,W009,2026-05-23,2026-05-28,6,1375.37,High,Delivered,North
O080916,CU04426,P039,W027,2026-03-18,2026-03-24,3,1579.48,Critical,Delivered,East
O080917,CU11517,P017,W012,2026-05-20,2026-05-27,2,1531.05,Low,Delivered,West
O080918,CU02081,P051,W026,2026-12-06,2026-12-11,14,2002.77,Medium,Delivered,West
O080919,CU05769,P030,W001,2026-09-24,2026-09-28,9,2508.28,Low,Delivered,South
O080920,CU07194,P028,W019,2026-06-17,2026-06-22,9,1832.07,Low,Delivered,North
O080921,CU11487,P091,W010,2026-01-01,2026-01-05,7,1764.05,Low,Delivered,South
O080922,CU14324,P075,W005,2026-02-07,2026-02-11,9,1797.15,High,Delivered,South
O080923,CU09367,P055,W021,2026-07-13,2026-07-18,5,1521.29,Low,Delivered,South
O080924,CU11213,P092,W012,2026-08-09,2026-08-13,4,1859.79,Critical,Delivered,West
O080925,CU01205,P009,W015,2026-10-27,2026-11-02,15,2438.98,Low,Delivered,South
O080926,CU18457,P003,W029,2026-04-29,2026-05-03,8,1382.34,Medium,Delivered,North
O080927,CU06488,P015,W001,2026-03-02,2026-03-07,9,1904.84,Low,Delivered,South
O080928,CU09570,P092,W016,2026-11-12,2026-11-16,12,1859.79,High,Delivered,West
O080929,CU11597,P063,W024,2026-12-01,2026-12-08,5,2106.53,Critical,Delivered,South
O080930,CU18643,P064,W007,2026-05-11,2026-05-17,3,1049.36,Low,Delivered,East
O080931,CU01299,P083,W016,2026-12-06,2026-12-12,14,1718.44,High,Delivered,West
O080932,CU06553,P016,W016,2026-02-11,2026-02-15,9,1877.81,High,Delivered,West
O080933,CU15241,P018,W024,2026-03-15,2026-03-21,3,1375.37,Critical,Delivered,South
O080934,CU16258,P079,W008,2026-02-09,2026-02-14,6,1743.52,Critical,Delivered,West
O080935,CU18227,P007,W010,2026-05-24,2026-05-31,11,2362.8,Medium,Delivered,South
O080936,CU15189,P064,W019,2026-01-17,2026-01-24,7,1049.36,High,Delivered,North
O080937,CU10199,P050,W020,2026-09-19,2026-09-23,14,1681.79,Low,Delivered,South
O080938,CU01604,P004,W021,2026-10-03,2026-10-07,13,1506.02,High,Delivered,South
O080939,CU06767,P013,W006,2026-10-03,2026-10-09,3,2214.66,Critical,Delivered,West
O080940,CU18575,P034,W020,2026-12-28,2027-01-01,10,1274.41,Medium,Delivered,South
O080941,CU00653,P043,W016,2026-04-04,2026-04-10,8,2352.24,High,Delivered,West
O080942,CU11987,P012,W030,2026-02-04,2026-02-10,7,1259.62,Critical,Delivered,South
O080943,CU18647,P031,W028,2026-03-28,2026-04-03,11,2221.11,Low,Delivered,West
O080944,CU14699,P081,W015,2026-06-16,2026-06-21,9,1828.86,Low,Delivered,South
O080945,CU05044,P032,W017,2026-12-01,2026-12-08,3,1577.18,Medium,Delivered,East
O080946,CU09882,P019,W004,2026-08-28,2026-09-04,11,1619.04,High,Delivered,South
O080947,CU10939,P013,W006,2026-01-03,2026-01-09,7,2214.66,Medium,Delivered,West
O080948,CU01283,P100,W026,2026-05-17,2026-05-22,13,1663.66,Medium,Delivered,West
O080949,CU13979,P007,W030,2026-05-03,2026-05-10,14,2362.8,Medium,Delivered,South
O080950,CU10694,P019,W014,2026-07-09,2026-07-16,14,1619.04,High,Delivered,South
O080951,CU05462,P062,W011,2026-05-10,2026-05-15,5,1682.3,High,Delivered,South
O080952,CU02114,P088,W019,2026-01-04,2026-01-09,11,1756.58,High,Delivered,North
O080953,CU07667,P036,W027,2026-02-18,2026-02-25,15,1498.01,High,Delivered,East
O080954,CU15901,P019,W013,2026-11-18,2026-11-22,9,1619.04,Low,Delivered,North
O080955,CU08902,P038,W008,2026-09-16,2026-09-20,1,1677.89,Medium,Delivered,West
O080956,CU10388,P044,W010,2026-04-28,2026-05-02,11,1667.76,Medium,Delivered,South
O080957,CU04369,P027,W026,2026-07-02,2026-07-09,1,1865.83,Medium,Delivered,West
O080958,CU04945,P017,W022,2026-01-04,2026-01-11,11,1531.05,Critical,Delivered,West
O080959,CU12923,P004,W022,2026-10-16,2026-10-22,15,1506.02,Medium,Delivered,West
O080960,CU13881,P008,W006,2026-12-21,2026-12-26,4,1754.19,High,Delivered,West
O080961,CU01252,P015,W028,2026-07-14,2026-07-19,11,1904.84,Medium,Delivered,West
O080962,CU18902,P099,W006,2026-01-13,2026-01-19,6,1662.53,Low,Delivered,West
O080963,CU01015,P005,W017,2026-02-23,2026-03-01,10,1489.32,Medium,Delivered,East
O080964,CU08935,P070,W002,2026-02-12,2026-02-18,5,1491.91,Medium,Delivered,West
O080965,CU18436,P079,W010,2026-01-02,2026-01-09,13,1743.52,High,Delivered,South
O080966,CU07324,P049,W002,2026-04-28,2026-05-04,4,1254.47,Medium,Delivered,West
O080967,CU04780,P021,W016,2026-02-17,2026-02-22,6,2276.14,High,Delivered,West
O080968,CU17990,P093,W030,2026-04-16,2026-04-24,12,2141.57,High,Delivered,South
O080969,CU19821,P049,W002,2026-10-22,2026-10-28,2,1254.47,High,Delivered,West
O080970,CU17743,P071,W014,2026-08-06,2026-08-10,9,1449.26,Medium,Delivered,South
O080971,CU17725,P087,W028,2026-11-08,2026-11-15,9,1689.96,High,Delivered,West
O080972,CU14246,P032,W027,2026-12-01,2026-12-08,5,1577.18,Low,Delivered,East
O080973,CU10054,P080,W007,2026-04-09,2026-04-16,12,1828.94,Critical,Delivered,East
O080974,CU11522,P086,W011,2026-04-19,2026-04-24,7,1780.69,High,Delivered,South
O080975,CU17515,P036,W023,2026-08-12,2026-08-18,12,1498.01,Low,Delivered,North
O080976,CU00480,P049,W019,2026-11-18,2026-11-22,1,1254.47,Low,Delivered,North
O080977,CU03490,P098,W003,2026-08-11,2026-08-16,9,1551.28,Medium,Delivered,North
O080978,CU06677,P072,W015,2026-04-21,2026-04-26,3,1671.96,Critical,Delivered,South
O080979,CU15157,P047,W024,2026-10-01,2026-10-07,6,1495.14,Medium,Delivered,South
O080980,CU16088,P023,W001,2026-03-10,2026-03-17,7,1437.45,Critical,Delivered,South
O080981,CU16690,P030,W021,2026-05-19,2026-05-23,15,2508.28,Low,Delivered,South
O080982,CU16393,P020,W023,2026-06-08,2026-06-16,9,1566.77,Low,Delivered,North
O080983,CU01322,P013,W027,2026-12-31,2027-01-06,7,2214.66,High,Pending,East
O080984,CU12272,P089,W003,2026-03-03,2026-03-07,3,1582.11,Medium,Delivered,North
O080985,CU13693,P006,W016,2026-10-07,2026-10-11,10,1779.32,Medium,Delivered,West
O080986,CU01051,P026,W022,2026-08-25,2026-08-29,1,2151.64,High,Delivered,West
O080987,CU08477,P018,W017,2026-08-29,2026-09-05,3,1375.37,Low,Delivered,East
O080988,CU00733,P003,W003,2026-01-31,2026-02-04,7,1382.34,Medium,Delivered,North
O080989,CU14371,P065,W008,2026-01-01,2026-01-06,12,1558.03,Low,Delivered,West
O080990,CU01763,P010,W029,2026-01-05,2026-01-12,1,1599.86,High,Delivered,North
O080991,CU01350,P062,W017,2026-10-09,2026-10-16,3,1682.3,Low,Delivered,East
O080992,CU03588,P025,W007,2026-08-14,2026-08-20,9,1278.22,Critical,Delivered,East
O080993,CU12424,P047,W012,2026-08-13,2026-08-20,11,1495.14,High,Delivered,West
O080994,CU09463,P065,W026,2026-06-26,2026-07-01,12,1558.03,Low,Delivered,West
O080995,CU02259,P082,W013,2026-11-05,2026-11-11,15,1477.02,Critical,Delivered,North
O080996,CU03913,P054,W030,2026-07-10,2026-07-14,10,1873.41,Medium,Delivered,South
O080997,CU09871,P015,W022,2026-06-16,2026-06-21,9,1904.84,Critical,Delivered,West
O080998,CU08037,P054,W023,2026-01-19,2026-01-26,12,1873.41,Medium,Delivered,North
O080999,CU04948,P015,W022,2026-10-02,2026-10-07,4,1904.84,Low,Delivered,West
O081000,CU05206,P026,W009,2026-05-01,2026-05-07,12,2151.64,Medium,Delivered,North
O081001,CU13127,P075,W005,2026-10-28,2026-11-01,12,1797.15,Medium,Delivered,South
O081002,CU14558,P087,W005,2026-12-30,2027-01-05,3,1689.96,Critical,In_Transit,South
O081003,CU14770,P065,W030,2026-07-29,2026-08-03,11,1558.03,High,Delivered,South
O081004,CU15159,P063,W003,2026-05-19,2026-05-23,7,2106.53,Critical,Delivered,North
O081005,CU17348,P073,W008,2026-09-10,2026-09-15,9,2049.17,Critical,Delivered,West
O081006,CU11612,P017,W027,2026-12-14,2026-12-18,5,1531.05,Low,Delivered,East
O081007,CU16913,P083,W025,2026-05-04,2026-05-10,7,1718.44,High,Delivered,South
O081008,CU02622,P024,W024,2026-04-07,2026-04-11,14,1890.71,Medium,Delivered,South
O081009,CU04737,P068,W029,2026-01-12,2026-01-17,13,1573.67,Critical,Delivered,North
O081010,CU11822,P032,W030,2026-03-08,2026-03-14,12,1577.18,High,Delivered,South
O081011,CU07567,P096,W005,2026-08-02,2026-08-07,5,2186.42,Medium,Delivered,South
O081012,CU04176,P062,W006,2026-09-21,2026-09-25,10,1682.3,Critical,Delivered,West
O081013,CU12627,P072,W024,2026-05-12,2026-05-18,1,1671.96,High,Delivered,South
O081014,CU17576,P074,W001,2026-08-31,2026-09-04,7,2182.61,Critical,Delivered,South
O081015,CU01325,P014,W019,2026-10-07,2026-10-14,8,2468.18,High,Delivered,North
O081016,CU19970,P013,W006,2026-07-18,2026-07-24,4,2214.66,Critical,Delivered,West
O081017,CU13133,P076,W019,2026-02-26,2026-03-04,11,1517.74,Medium,Delivered,North
O081018,CU15726,P067,W020,2026-10-26,2026-11-02,14,1766.71,High,Delivered,South
O081019,CU13895,P099,W013,2026-11-28,2026-12-02,12,1662.53,High,Delivered,North
O081020,CU19784,P031,W011,2026-11-22,2026-11-26,14,2221.11,High,Delivered,South
O081021,CU16298,P019,W023,2026-04-23,2026-04-27,14,1619.04,High,Delivered,North
O081022,CU13496,P055,W001,2026-10-21,2026-10-26,15,1521.29,Medium,Delivered,South
O081023,CU16081,P025,W011,2026-06-13,2026-06-18,1,1278.22,Medium,Delivered,South
