supplier_id,date,weather_signal,congestion_signal,demand_pressure,observed_delay_fraction,onset_today,active_disruption
S074,2027-09-01,0.3267118747,0.4325061859,0.254099832,0.1,0,0
S074,2027-09-02,0.317621203,0.4270425314,0.2894187843,0,0,0
S074,2027-09-03,0.4348647604,0.5050389335,0.367303238,0.3,0,0
S074,2027-09-04,0.3498873523,0.6008395259,0.375311738,0.2,0,0
S074,2027-09-05,0.3613346958,0.6261177922,0.4751534948,0.35,0,0
S074,2027-09-06,0.3863324087,0.5194306421,0.411059472,0.15,0,0
S074,2027-09-07,0.4802127096,0.4975180111,0.4205268521,0.2,0,0
S074,2027-09-08,0.5640985092,0.5129692812,0.4181186194,0.05,0,0
S074,2027-09-09,0.5200785682,0.5751584624,0.4192194691,0.25,0,0
S074,2027-09-10,0.5340488851,0.5529957979,0.5268074718,0.2,0,0
S074,2027-09-11,0.4970750823,0.5461586629,0.5470880422,0.2,0,0
S074,2027-09-12,0.5366374063,0.5738303994,0.5538957662,0.1,0,0
S074,2027-09-13,0.4534042017,0.5449439308,0.4996094978,0.15,0,0
S074,2027-09-14,0.3915102149,0.587970414,0.5603541936,0.1,0,0
S074,2027-09-15,0.4659536285,0.5004182849,0.4695764254,0,0,0
S074,2027-09-16,0.5691402141,0.6009003709,0.5263253026,0.4,0,0
S074,2027-09-17,0.5110224316,0.5901821113,0.5733717721,0.1,0,0
S074,2027-09-18,0.4975055786,0.4791606826,0.558008085,0.2,0,0
S074,2027-09-19,0.4821458903,0.5446281845,0.4500999839,0.35,0,0
S074,2027-09-20,0.5357981836,0.4858753612,0.4196105455,0.15,0,0
S074,2027-09-21,0.4531103646,0.513558769,0.4298570846,0.2,0,0
S074,2027-09-22,0.3903825188,0.5870099643,0.5315379429,0.1,0,0
S074,2027-09-23,0.3645244521,0.5912780898,0.6279831337,0,0,0
S074,2027-09-24,0.3985437345,0.4463666002,0.5720626725,0.1,0,0
S074,2027-09-25,0.4098113912,0.4731642614,0.4868026692,0.35,0,0
S074,2027-09-26,0.3377197584,0.5279160119,0.4803781475,0.15,0,0
S074,2027-09-27,0.384759813,0.5450228929,0.3839820003,0.1,0,0
S074,2027-09-28,0.3082769478,0.54010533,0.4018802035,0.2,0,0
S074,2027-09-29,0.4272739653,0.5145922647,0.5360600481,0.2,0,0
S074,2027-09-30,0.3092437286,0.5379553096,0.5011035476,0.3,0,0
S074,2027-10-01,0.3225394289,0.5944207094,0.5516849285,0.1,0,0
S074,2027-10-02,0.2831581818,0.687665003,0.6263525876,0.15,0,0
S074,2027-10-03,0.1705784078,0.7281158279,0.4993523715,0.15,0,0
S074,2027-10-04,0.1453047872,0.7265019239,0.4371951321,0,0,0
S074,2027-10-05,0.2308113992,0.668872421,0.4667063616,0.1,0,0
S074,2027-10-06,0.2812337497,0.590694212,0.4463240794,0.2,0,0
S074,2027-10-07,0.2746401255,0.5814997791,0.3875982352,0.05,0,0
S074,2027-10-08,0.3434899668,0.6600171332,0.3047739123,0.25,0,0
S074,2027-10-09,0.3334092411,0.6851655516,0.391963311,0.05,0,0
S074,2027-10-10,0.4635289527,0.6608592397,0.5478699297,0.3,0,0
S074,2027-10-11,0.4176946759,0.7279171624,0.562427302,0.2,0,0
S074,2027-10-12,0.4187067672,0.6949343203,0.6323723416,0.2,0,0
S074,2027-10-13,0.4471847367,0.7922121793,0.5650244194,0.1,0,0
S074,2027-10-14,0.5028339419,0.7690562516,0.6504720723,0.15,0,0
S074,2027-10-15,0.5657615406,0.7173447117,0.5428500973,0.35,0,0
S074,2027-10-16,0.5709820721,0.7915526288,0.5923841092,0.4,0,0
S074,2027-10-17,0.514844944,0.7472539736,0.5391101533,0.25,0,0
S074,2027-10-18,0.5404368273,0.5893099416,0.5873644978,0.25,0,0
S074,2027-10-19,0.5616651375,0.5728170067,0.6594654974,0.35,0,0
S074,2027-10-20,0.4767978989,0.540573614,0.5923999229,0.1,0,0
S074,2027-10-21,0.4153435038,0.6079427826,0.627618554,0.5,1,1
S074,2027-10-22,0.4987635676,0.6237981234,0.709411808,0.55,0,1
S074,2027-10-23,0.5388565712,0.5721794956,0.7202437773,0.2,0,0
S074,2027-10-24,0.4968924849,0.5633008872,0.6922889342,0.2,0,0
S074,2027-10-25,0.4309828782,0.4847342426,0.7039859559,0.05,0,0
S074,2027-10-26,0.3568284569,0.4643765738,0.5469303859,0.25,0,0
S074,2027-10-27,0.5404014837,0.5359365261,0.4691414365,0.25,0,0
S074,2027-10-28,0.5382398119,0.4349779883,0.4801541989,0.6,1,1
S074,2027-10-29,0.6278510923,0.4814069527,0.4458934868,0.75,0,1
S074,2027-10-30,0.5514817861,0.5480985558,0.5016522781,0.6,0,1
S074,2027-10-31,0.4393502807,0.5100929793,0.4380864195,0.55,0,1
S074,2027-11-01,0.4098634121,0.5413778061,0.3812430412,0.2,0,0
S074,2027-11-02,0.5192243306,0.6095305828,0.3172139473,0.05,0,0
S074,2027-11-03,0.4102729607,0.5471578412,0.2577341533,0.2,0,0
S074,2027-11-04,0.4290649436,0.5118150765,0.3378543337,0.15,0,0
S074,2027-11-05,0.3404384848,0.5753094348,0.3607173902,0.2,0,0
S074,2027-11-06,0.287209515,0.5484940909,0.3203523339,0.1,0,0
S074,2027-11-07,0.2464912496,0.4821276305,0.4199075536,0.1,0,0
S074,2027-11-08,0.1259221985,0.5586115024,0.4648339418,0.25,0,0
S074,2027-11-09,0.1307242616,0.510263278,0.4392877006,0.1,0,0
S074,2027-11-10,0.2798841517,0.5648153852,0.4409630963,0.1,0,0
S074,2027-11-11,0.3534111491,0.5322627494,0.6210526229,0.2,0,0
S074,2027-11-12,0.3565464797,0.5935064513,0.6259133986,0.05,0,0
S074,2027-11-13,0.3538309788,0.5328732457,0.6074105378,0.05,0,0
S074,2027-11-14,0.4362680449,0.5388853231,0.5504842125,0.25,0,0
S074,2027-11-15,0.3489724837,0.5144167976,0.5084113925,0.15,0,0
S074,2027-11-16,0.3856037522,0.4687451208,0.445812404,0.15,0,0
S074,2027-11-17,0.4172806953,0.4564400945,0.3754249491,0.1,0,0
S074,2027-11-18,0.371124432,0.5652006859,0.3411558354,0.25,0,0
S074,2027-11-19,0.3760861091,0.4235400418,0.3519590738,0.2,0,0
S074,2027-11-20,0.3182426838,0.3168798458,0.3502248481,0.05,0,0
S074,2027-11-21,0.245488711,0.2866495801,0.24890881,0.1,0,0
S074,2027-11-22,0.2103208663,0.2646623362,0.3298230191,0.05,0,0
S074,2027-11-23,0.1082768893,0.2730210732,0.3529948641,0.05,0,0
S074,2027-11-24,0.09962214426,0.3088683613,0.3052242211,0.05,0,0
S074,2027-11-25,0.1207941982,0.3537137617,0.409847706,0.05,0,0
S074,2027-11-26,0.256430321,0.447227586,0.3360474346,0.1,0,0
S074,2027-11-27,0.2894070413,0.4325588034,0.3642430073,0.2,0,0
S074,2027-11-28,0.2918049719,0.4133268462,0.3206909163,0.15,0,0
S074,2027-11-29,0.2349955221,0.3973509376,0.1890608446,0.2,0,0
S074,2027-11-30,0.2902150339,0.3750601712,0.248829817,0.1,0,0
S074,2027-12-01,0.3550752757,0.4890823874,0.2441901772,0.5,1,1
S074,2027-12-02,0.3037558596,0.5280893869,0.2186920846,0.6,0,1
S074,2027-12-03,0.2769266472,0.4479719047,0.2290814317,0.7,0,1
S074,2027-12-04,0.2209729955,0.5033926803,0.2398799329,0.5,0,1
S074,2027-12-05,0.2301740075,0.4431692229,0.2275245523,0.55,0,1
S074,2027-12-06,0.308820271,0.4323248436,0.3614567545,0.2,0,0
S074,2027-12-07,0.3094355007,0.3478833388,0.2157188343,0.2,0,0
S074,2027-12-08,0.3155987779,0.3826947961,0.2147715833,0.15,0,0
S074,2027-12-09,0.3028325177,0.3233434685,0.2603266569,0.15,0,0
S074,2027-12-10,0.2862137556,0.3660325248,0.3474147292,0,0,0
S074,2027-12-11,0.3319043802,0.3925511097,0.332311108,0.1,0,0
S074,2027-12-12,0.2637365647,0.3712336903,0.3339417667,0.1,0,0
S074,2027-12-13,0.2820311998,0.4074230696,0.2625332135,0.25,0,0
S074,2027-12-14,0.1676441417,0.4268777757,0.3825948951,0.05,0,0
S074,2027-12-15,0.3070096859,0.4738792194,0.4040416842,0.1,0,0
S074,2027-12-16,0.2784026192,0.4930792065,0.4725934205,0.15,0,0
S074,2027-12-17,0.3381178907,0.3960421995,0.3891830091,0.25,0,0
S074,2027-12-18,0.3238534922,0.2300847002,0.4144609695,0.2,0,0
S074,2027-12-19,0.3525131993,0.2271278403,0.3401309437,0.25,0,0
S074,2027-12-20,0.3508579677,0.2044319018,0.3887989801,0.15,0,0
S074,2027-12-21,0.2634330973,0.1597864541,0.4487098937,0.2,0,0
S074,2027-12-22,0.2379830785,0.1441987323,0.5152415482,0.15,0,0
S074,2027-12-23,0.308024224,0.2743814316,0.463761854,0.15,0,0
S074,2027-12-24,0.3903618729,0.3493099583,0.4741628212,0.1,0,0
S074,2027-12-25,0.5180836035,0.4085573467,0.5408373489,0.05,0,0
S074,2027-12-26,0.4331087335,0.4284021044,0.5361377359,0.15,0,0
S074,2027-12-27,0.4254133595,0.2820305873,0.4946132828,0.35,0,0
S074,2027-12-28,0.4545169651,0.3241595403,0.3809926346,0.1,0,0
S074,2027-12-29,0.3532734095,0.2458219306,0.3519261455,0.1,0,0
S074,2027-12-30,0.3305420369,0.2566000221,0.2363528674,0.15,0,0
S074,2027-12-31,0.3623240078,0.1776143938,0.1849252812,0.2,0,0
S074,2028-01-01,0.4153112538,0.186816781,0.2298825733,0.05,0,0
S074,2028-01-02,0.5290609766,0.2128798644,0.3564517762,0.15,0,0
S074,2028-01-03,0.6120620845,0.219351824,0.4179537594,0.3,0,0
S074,2028-01-04,0.5378141445,0.2192576647,0.4472167207,0.2,0,0
S074,2028-01-05,0.5143481645,0.2088682087,0.4681219376,0.05,0,0
S074,2028-01-06,0.4731034555,0.4015472199,0.4682082648,0.2,0,0
S074,2028-01-07,0.4001417126,0.3953894766,0.4443241958,0.15,0,0
S074,2028-01-08,0.3654313424,0.4588172544,0.4086574811,0.15,0,0
S074,2028-01-09,0.4252842873,0.4312488934,0.394687502,0.15,0,0
S074,2028-01-10,0.4950188404,0.518132761,0.4688061383,0.2,0,0
S074,2028-01-11,0.4939278294,0.5724104334,0.5304410555,0.15,0,0
S074,2028-01-12,0.5844081886,0.5240003493,0.476395971,0.2,0,0
S074,2028-01-13,0.6357111856,0.5064243963,0.3762976525,0.1,0,0
S074,2028-01-14,0.6595269602,0.4335871622,0.3936060614,0.25,0,0
S074,2028-01-15,0.6766296325,0.4396419785,0.5290530672,0.3,0,0
S074,2028-01-16,0.7252215216,0.4038473861,0.4036728421,0.2,0,0
S074,2028-01-17,0.6388125031,0.4336719111,0.4472994925,0.25,0,0
S074,2028-01-18,0.6096976289,0.2958246032,0.5601585867,0.15,0,0
S074,2028-01-19,0.6041260745,0.3250968995,0.549864664,0.1,0,0
S074,2028-01-20,0.7020341746,0.3481180377,0.4316929929,0.1,0,0
S074,2028-01-21,0.7184887061,0.2815304064,0.45739023,0.15,0,0
S074,2028-01-22,0.6443849715,0.2677096317,0.376359544,0.1,0,0
S074,2028-01-23,0.7528093325,0.3121022107,0.4962849578,0.15,0,0
S074,2028-01-24,0.736539738,0.3781863391,0.4934348936,0.2,0,0
S074,2028-01-25,0.698737811,0.365600233,0.6127384925,0,0,0
S074,2028-01-26,0.6010366968,0.2324255888,0.602334043,0.2,0,0
S074,2028-01-27,0.5337755463,0.175470512,0.6303994442,0.25,0,0
S074,2028-01-28,0.5675907359,0.201006693,0.5882264661,0.1,0,0
S074,2028-01-29,0.6590311804,0.2256782081,0.5411820109,0.45,0,0
S074,2028-01-30,0.7356367546,0.1976184955,0.4696534638,0.45,0,0
S074,2028-01-31,0.8038329473,0.2513446084,0.5274916442,0.2,0,0
S074,2028-02-01,0.8677642933,0.3125157181,0.6025306824,0.15,0,0
S074,2028-02-02,0.8480101841,0.2587018858,0.5245069081,0.3,0,0
S074,2028-02-03,0.7067949219,0.3002209495,0.5800749584,0.15,0,0
S074,2028-02-04,0.7083056652,0.2356622047,0.5836642109,0.25,0,0
S074,2028-02-05,0.4996414034,0.1654093098,0.6873323116,0.1,0,0
S074,2028-02-06,0.4581514631,0.1454321679,0.7142990166,0.05,0,0
S074,2028-02-07,0.5160119423,0.1741884052,0.666823208,0.15,0,0
S074,2028-02-08,0.4167911191,0.2188858407,0.6707609806,0.1,0,0
S074,2028-02-09,0.4754680653,0.1660138288,0.5727189419,0.05,0,0
S074,2028-02-10,0.4749971015,0.2719354078,0.6086795563,0.15,0,0
S074,2028-02-11,0.4735154493,0.2638895248,0.5617210461,0.15,0,0
S074,2028-02-12,0.2883211375,0.2209498188,0.564539046,0.05,0,0
S074,2028-02-13,0.1517010355,0.1575463593,0.5411408983,0.1,0,0
S074,2028-02-14,0.1783464037,0.2044340809,0.4322152003,0.2,0,0
S074,2028-02-15,0.1813217927,0.08050873821,0.3660837958,0.1,0,0
S074,2028-02-16,0.1881723022,0.1130511462,0.4202747468,0,0,0
S074,2028-02-17,0.1953252561,0.2257407615,0.4075281561,0.1,0,0
S074,2028-02-18,0.1751272369,0.2109974898,0.4359904849,0.05,0,0
S074,2028-02-19,0.2221069944,0.1977923503,0.5420647977,0.15,0,0
S074,2028-02-20,0.1995778686,0.1035736415,0.5781148162,0.1,0,0
S074,2028-02-21,0.2048463754,0.1410833816,0.4853748877,0.05,0,0
S074,2028-02-22,0.2262701305,0.1258878206,0.4655321437,0.25,0,0
S074,2028-02-23,0.3399442367,0,0.5228792833,0.2,0,0
S074,2028-02-24,0.3444584904,0.06967563365,0.5470992774,0.05,0,0
S074,2028-02-25,0.2879460385,0.0318381694,0.5244403085,0,0,0
S074,2028-02-26,0.2141526483,0.02484405422,0.5483106816,0.1,0,0
S074,2028-02-27,0.2691417686,0,0.6990305047,0.1,0,0
S074,2028-02-28,0.2426507339,0.03362344524,0.6018671926,0.1,0,0
S074,2028-02-29,0.446329335,0.04955719383,0.4956609401,0.05,0,0
S074,2028-03-01,0.4488979896,0.1119585713,0.5818983874,0.4,0,0
S074,2028-03-02,0.4651883616,0.2275182129,0.6626256636,0,0,0
S074,2028-03-03,0.3412300451,0.2277849742,0.625289936,0.1,0,0
S074,2028-03-04,0.3864358172,0.2593705802,0.5667264526,0.1,0,0
S074,2028-03-05,0.2778621519,0.2992300202,0.547818928,0.2,0,0
S074,2028-03-06,0.3480252832,0.3241455958,0.5470225502,0.05,0,0
S074,2028-03-07,0.3680266894,0.4510796773,0.5306515792,0.45,1,1
S074,2028-03-08,0.3585217377,0.3215109039,0.5436227789,0.6,0,1
S074,2028-03-09,0.4261611465,0.3870854757,0.5949593844,0.65,0,1
S074,2028-03-10,0.3694466633,0.316537414,0.6172874877,0.35,0,1
S074,2028-03-11,0.3441709916,0.3565711095,0.5323291679,0.35,0,1
S074,2028-03-12,0.4668442685,0.5083632829,0.532928388,0.2,0,0
S074,2028-03-13,0.5332967044,0.4937437598,0.485510136,0.3,0,0
S074,2028-03-14,0.4701181914,0.4360375792,0.5363397832,0.05,0,0
S074,2028-03-15,0.5126803727,0.3559473807,0.5043705945,0.2,0,0
S074,2028-03-16,0.50070501,0.4431661425,0.4340731672,0.2,0,0
S074,2028-03-17,0.5071524706,0.5559860202,0.5791306556,0.2,0,0
S074,2028-03-18,0.4836656921,0.7069043244,0.7069281087,0.05,0,0
S074,2028-03-19,0.4757125826,0.6999564874,0.6721988203,0.2,0,0
S074,2028-03-20,0.3557410961,0.6579106213,0.5881553946,0.05,0,0
S074,2028-03-21,0.3218201319,0.5038648346,0.5379008005,0.1,0,0
S074,2028-03-22,0.4175436932,0.6299961066,0.5150842856,0.2,0,0
S074,2028-03-23,0.528964869,0.6736269227,0.4952653616,0.15,0,0
S074,2028-03-24,0.5022962823,0.6983998099,0.3110305289,0.1,0,0
S074,2028-03-25,0.431520746,0.6257877482,0.2845068741,0.3,0,0
S074,2028-03-26,0.4337610289,0.5945581559,0.2062666013,0.05,0,0
S074,2028-03-27,0.4497021159,0.5321742041,0.1796469425,0.25,0,0
S074,2028-03-28,0.4368639193,0.539079087,0.1712695732,0.1,0,0
S074,2028-03-29,0.3447407122,0.4250406419,0.1469125014,0.25,0,0
S074,2028-03-30,0.2875891688,0.4321006074,0.1224834722,0.1,0,0
S074,2028-03-31,0.3397447302,0.3539285543,0.1441484488,0,0,0
S074,2028-04-01,0.4156584904,0.2869639973,0.05249574515,0.2,0,0
S074,2028-04-02,0.5417048933,0.2954838084,0.06579131343,0.1,0,0
S074,2028-04-03,0.5290773608,0.1482027802,0.03053022859,0.1,0,0
S074,2028-04-04,0.4521249215,0.01716422565,0.009689778098,0.05,0,0
S074,2028-04-05,0.5443792623,0,0.09635915234,0.1,0,0
S074,2028-04-06,0.5687598539,0.06103233121,0.08268672513,0,0,0
S074,2028-04-07,0.6143050402,0.1680367906,0.1760793368,0.05,0,0
S074,2028-04-08,0.6652130171,0.1609095351,0.2846392073,0.25,0,0
S074,2028-04-09,0.6734240898,0.2149395614,0.2854399854,0.1,0,0
S074,2028-04-10,0.7507919911,0.1036995228,0.3648381688,0.1,0,0
S074,2028-04-11,0.7275706963,0.1134294772,0.3939663419,0.2,0,0
S074,2028-04-12,0.643821094,0.2488746004,0.3329475405,0.15,0,0
S074,2028-04-13,0.5948237989,0.2808995943,0.2642425108,0.1,0,0
S074,2028-04-14,0.5871065621,0.2294592879,0.244911054,0.2,0,0
S074,2028-04-15,0.6183554,0.2422410988,0.18906049,0.25,0,0
S074,2028-04-16,0.6081212188,0.3840820311,0.2648167191,0.1,0,0
S074,2028-04-17,0.5424108863,0.5201773954,0.2273780229,0.15,0,0
S074,2028-04-18,0.5813559006,0.4590702596,0.2191471948,0.25,0,0
S074,2028-04-19,0.4841563223,0.510853209,0.348993331,0.1,0,0
S074,2028-04-20,0.5719846721,0.4157201989,0.3000616142,0.25,0,0
S074,2028-04-21,0.5399388096,0.4842055629,0.3085328881,0.3,0,0
S074,2028-04-22,0.5511150371,0.5183130504,0.503082231,0.2,0,0
S074,2028-04-23,0.530793069,0.3584842441,0.4929413067,0.45,0,0
S074,2028-04-24,0.6540721189,0.4313202497,0.5167573189,0.2,0,0
S074,2028-04-25,0.4271919237,0.3287769236,0.5479248981,0,0,0
S074,2028-04-26,0.3740004966,0.2516294609,0.554684241,0.1,0,0
S074,2028-04-27,0.3636328566,0.231651282,0.5096876851,0,0,0
S074,2028-04-28,0.4215788474,0.2194146726,0.3863800132,0.2,0,0
S074,2028-04-29,0.5923341563,0.3794146139,0.3990863422,0.2,0,0
S074,2028-04-30,0.6184175539,0.4687261291,0.3796944898,0.15,0,0
S074,2028-05-01,0.8052494122,0.6070485805,0.3356058062,0.2,0,0
S074,2028-05-02,0.775058707,0.5675821469,0.4090516595,0.25,0,0
S074,2028-05-03,0.6787844139,0.4021980272,0.4470227023,0.25,0,0
S074,2028-05-04,0.7091120083,0.4569015321,0.4725870126,0.15,0,0
S074,2028-05-05,0.5905283415,0.4217081287,0.4448568227,0.2,0,0
S074,2028-05-06,0.7113434819,0.4643953971,0.2988678876,0.1,0,0
S074,2028-05-07,0.6356280596,0.5292171731,0.2695826446,0.15,0,0
S074,2028-05-08,0.5656036633,0.5228320505,0.338874451,0.2,0,0
S074,2028-05-09,0.526444961,0.3795849463,0.3627406984,0.2,0,0
S074,2028-05-10,0.5267739317,0.4043916743,0.3135986761,0.1,0,0
S074,2028-05-11,0.5523839921,0.4083504541,0.2821753593,0.2,0,0
S074,2028-05-12,0.6029560556,0.3688868891,0.2968893624,0.1,0,0
S074,2028-05-13,0.4230335651,0.3730757167,0.2660468309,0.05,0,0
S074,2028-05-14,0.478782934,0.3560809123,0.2603285599,0.1,0,0
S074,2028-05-15,0.506521499,0.2684933521,0.3589191684,0.15,0,0
S074,2028-05-16,0.4026806065,0.2498918587,0.3825319572,0.1,0,0
S074,2028-05-17,0.3897480612,0.2715270264,0.4475993732,0.1,0,0
S074,2028-05-18,0.2674338184,0.3145205271,0.4289027794,0.1,0,0
S074,2028-05-19,0.2578365658,0.3103238616,0.4125919504,0.2,0,0
S074,2028-05-20,0.2305568023,0.3186280253,0.446876644,0.05,0,0
S074,2028-05-21,0.1770674539,0.4443136937,0.6042978932,0.15,0,0
S074,2028-05-22,0.1429410871,0.4422899503,0.6425028412,0.05,0,0
S074,2028-05-23,0.1763392415,0.361090425,0.5333463281,0,0,0
S074,2028-05-24,0.2590425079,0.3496856564,0.4948762796,0,0,0
S074,2028-05-25,0.3549885563,0.3902407921,0.4244130702,0.15,0,0
S074,2028-05-26,0.3871509767,0.3962796601,0.4998033137,0.15,0,0
S074,2028-05-27,0.498651723,0.3788710772,0.7048974826,0.15,0,0
S074,2028-05-28,0.4805776509,0.3609265972,0.6566809045,0.2,0,0
S074,2028-05-29,0.5200911473,0.4405904599,0.6234546565,0.3,0,0
S074,2028-05-30,0.5503527687,0.3363655871,0.5725857935,0.3,0,0
S074,2028-05-31,0.5758214316,0.3849791955,0.5749222262,0.2,0,0
S074,2028-06-01,0.5867498349,0.4855483541,0.5075621355,0.35,0,0
S074,2028-06-02,0.570030929,0.3403577912,0.5638721601,0.1,0,0
S074,2028-06-03,0.4682448947,0.3987019397,0.6411161373,0.05,0,0
S074,2028-06-04,0.4203312156,0.3913839999,0.6206842311,0.3,0,0
S074,2028-06-05,0.4105387376,0.3494236847,0.652726351,0.05,0,0
S074,2028-06-06,0.5072322877,0.24862532,0.4907312368,0.3,0,0
S074,2028-06-07,0.4134358183,0.19493351,0.5598897592,0.15,0,0
S074,2028-06-08,0.2770085188,0.1387029002,0.5557435078,0,0,0
S074,2028-06-09,0.2492134871,0.2353543119,0.7426538427,0.1,0,0
S074,2028-06-10,0.1995756417,0.1847804488,0.674665356,0.25,0,0
S074,2028-06-11,0.1217482579,0.2680932654,0.6506419469,0.2,0,0
S074,2028-06-12,0.1466581693,0.3559421712,0.8021281828,0,0,0
S074,2028-06-13,0.1229825061,0.3336146545,0.74630349,0.25,0,0
S074,2028-06-14,0.2643815955,0.4258791574,0.7281158577,0.1,0,0
S074,2028-06-15,0.3939757711,0.5954493319,0.6181784786,0.2,0,0
S074,2028-06-16,0.4382100454,0.5498542453,0.5259963817,0.2,0,0
S074,2028-06-17,0.3717973846,0.5914607524,0.5223715705,0,0,0
S074,2028-06-18,0.3448362498,0.6478356129,0.4366544313,0.05,0,0
S074,2028-06-19,0.2589914234,0.5766390855,0.468311902,0.1,0,0
S074,2028-06-20,0.2500290569,0.4802209571,0.3285751886,0.25,0,0
S074,2028-06-21,0.1393141875,0.5810007677,0.3310654033,0.2,0,0
S074,2028-06-22,0.1617977171,0.5714049132,0.2890772381,0.15,0,0
S074,2028-06-23,0.1898959875,0.4999548275,0.1680749092,0.2,0,0
S074,2028-06-24,0.1903328169,0.3865944214,0.120440881,0.1,0,0
S074,2028-06-25,0.2413042699,0.4277105115,0.2259956035,0.15,0,0
S074,2028-06-26,0.2399261099,0.3921525089,0.2405950959,0.1,0,0
S074,2028-06-27,0.260580353,0.3483661665,0.2037915243,0.1,0,0
S074,2028-06-28,0.3119682718,0.2184842443,0.211716854,0.15,0,0
S074,2028-06-29,0.4096227343,0.1654648681,0.1914295535,0.15,0,0
S074,2028-06-30,0.381522312,0.1657330636,0.2189216678,0.1,0,0
S074,2028-07-01,0.2976402097,0.194692335,0.313540149,0.05,0,0
S074,2028-07-02,0.4566387741,0.2861511222,0.193281352,0.25,0,0
S074,2028-07-03,0.4509215736,0.3292496943,0.2006622198,0.25,0,0
S074,2028-07-04,0.4434673603,0.41031267,0.2580484033,0.05,0,0
S074,2028-07-05,0.4698375688,0.3472569757,0.4587370177,0.1,0,0
S074,2028-07-06,0.4181672327,0.3842865215,0.3201207237,0.1,0,0
S074,2028-07-07,0.3620016784,0.4551665654,0.3555034265,0.3,0,0
S074,2028-07-08,0.3231878182,0.5432482115,0.4511177712,0.2,0,0
S074,2028-07-09,0.3864496697,0.5428989485,0.4712502133,0.35,0,0
S074,2028-07-10,0.5058800558,0.479856117,0.5206437595,0.15,0,0
S074,2028-07-11,0.5659390434,0.4804727921,0.4159659056,0.2,0,0
S074,2028-07-12,0.5135277017,0.4255549722,0.3001243798,0.2,0,0
S074,2028-07-13,0.5321595222,0.4084290815,0.321234952,0.2,0,0
S074,2028-07-14,0.532119747,0.4842539324,0.3698569833,0.25,0,0
S074,2028-07-15,0.5285789408,0.4072434352,0.364283563,0.25,0,0
S074,2028-07-16,0.4895737423,0.3808377876,0.4218876798,0.1,0,0
S074,2028-07-17,0.4692850663,0.3282747616,0.3356291309,0.2,0,0
S074,2028-07-18,0.4365485469,0.5384288737,0.4351476239,0.2,0,0
S074,2028-07-19,0.5406231276,0.6260506861,0.3818322709,0.2,0,0
S074,2028-07-20,0.6130356104,0.5876489106,0.4114692946,0.1,0,0
S074,2028-07-21,0.50972841,0.5724835165,0.3003781921,0.2,0,0
S074,2028-07-22,0.5048351018,0.5438929264,0.390789398,0.25,0,0
S074,2028-07-23,0.5092451598,0.6324978823,0.3378738636,0.15,0,0
S074,2028-07-24,0.4338937643,0.5773116897,0.4092240853,0.1,0,0
S074,2028-07-25,0.4209104387,0.5199091848,0.3953767519,0.1,0,0
S074,2028-07-26,0.3296295931,0.3176838723,0.3498878229,0.2,0,0
S074,2028-07-27,0.3328848591,0.4969277854,0.3586004588,0.15,0,0
S074,2028-07-28,0.3951962927,0.4620727343,0.3650850897,0.15,0,0
S074,2028-07-29,0.4859874639,0.5962464542,0.3380250718,0.3,0,0
S074,2028-07-30,0.52634375,0.6235976565,0.2489465028,0.2,0,0
S074,2028-07-31,0.4852621183,0.5520327865,0.2026150284,0.3,0,0
S074,2028-08-01,0.4857739047,0.4370936478,0.1727000922,0.25,0,0
S074,2028-08-02,0.5380321638,0.3477234561,0.2830255707,0.35,0,0
S074,2028-08-03,0.4940054979,0.2849433177,0.2260635131,0.05,0,0
S074,2028-08-04,0.3247013451,0.2598680553,0.1692195845,0.15,0,0
S074,2028-08-05,0.4131235963,0.2589153173,0.1248384218,0.05,0,0
S074,2028-08-06,0.4791418287,0.3266318581,0.2284047903,0.1,0,0
S074,2028-08-07,0.4537393718,0.2842282792,0.342709389,0.15,0,0
S074,2028-08-08,0.3728304267,0.3671932286,0.3892147414,0.1,0,0
S074,2028-08-09,0.4378091495,0.4403972596,0.4984570807,0.1,0,0
S074,2028-08-10,0.414964454,0.4007638175,0.598556044,0.35,0,0
S074,2028-08-11,0.4233603257,0.3055884001,0.686347962,0.1,0,0
S074,2028-08-12,0.4408323496,0.2944027537,0.771405204,0.1,0,0
S074,2028-08-13,0.3563303929,0.3187551142,0.7422163196,0.15,0,0
S074,2028-08-14,0.39247295,0.2683134021,0.5767078171,0.2,0,0
S074,2028-08-15,0.4032243528,0.3027036223,0.5503306875,0,0,0
S074,2028-08-16,0.4564645539,0.3286583966,0.5071457596,0.3,0,0
S074,2028-08-17,0.4115941119,0.2908814541,0.5172216866,0.15,0,0
S074,2028-08-18,0.3538813111,0.3457028054,0.5480712586,0,0,0
S074,2028-08-19,0.3366676558,0.2866555229,0.5655892535,0.1,0,0
S074,2028-08-20,0.2790867518,0.2545570959,0.5424438162,0.05,0,0
S074,2028-08-21,0.2543141526,0.3259995168,0.4766126563,0.25,0,0
S074,2028-08-22,0.282990119,0.3026449242,0.3472551719,0,0,0
S074,2028-08-23,0.2039134782,0.2844362002,0.338354396,0.1,0,0
S074,2028-08-24,0.2293890087,0.3176960299,0.2915213947,0.05,0,0
S074,2028-08-25,0.3042600717,0.2500097703,0.3456440361,0.15,0,0
S074,2028-08-26,0.3912309511,0.2317740195,0.3938228488,0.05,0,0
